Sourcefile	20210805 154301 Meng_500ms_CO2_wo_47_49.qmp
Exporttime	8/5/2021 04:01:12.927 PM

Start Time	8/5/2021 03:43:10.017 PM
End Time	8/5/2021 04:00:58.653 PM

		18			28			32			40			44			45			TP	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Pressure [mbar]	
8/5/2021 03:52:00.387 PM	530.371	7.199662e-011	8/5/2021 03:52:00.449 PM	530.433	1.693472e-010	8/5/2021 03:52:00.664 PM	530.647	4.500819e-012	8/5/2021 03:52:00.879 PM	530.862	3.900314e-012	8/5/2021 03:52:01.416 PM	531.399	6.930614e-012	8/5/2021 03:52:01.954 PM	531.938	8.086435e-014	8/5/2021 03:52:02.033 PM	532.017	6.425841e-009
8/5/2021 03:52:02.095 PM	532.078	7.226796e-011	8/5/2021 03:52:02.156 PM	532.139	1.701693e-010	8/5/2021 03:52:02.371 PM	532.355	4.487515e-012	8/5/2021 03:52:02.585 PM	532.569	4.035138e-012	8/5/2021 03:52:03.123 PM	533.107	6.973214e-012	8/5/2021 03:52:03.661 PM	533.644	7.804141e-014	8/5/2021 03:52:03.745 PM	533.729	6.456024e-009
8/5/2021 03:52:03.807 PM	533.790	7.220954e-011	8/5/2021 03:52:03.869 PM	533.852	1.685072e-010	8/5/2021 03:52:04.083 PM	534.067	4.383068e-012	8/5/2021 03:52:04.297 PM	534.281	4.088686e-012	8/5/2021 03:52:04.835 PM	534.819	6.991888e-012	8/5/2021 03:52:05.375 PM	535.358	8.246762e-014	8/5/2021 03:52:05.454 PM	535.437	6.425841e-009
8/5/2021 03:52:05.513 PM	535.497	7.140334e-011	8/5/2021 03:52:05.576 PM	535.559	1.691555e-010	8/5/2021 03:52:05.793 PM	535.777	4.389237e-012	8/5/2021 03:52:06.008 PM	535.992	3.988858e-012	8/5/2021 03:52:06.546 PM	536.530	6.792737e-012	8/5/2021 03:52:07.084 PM	537.067	7.479888e-014	8/5/2021 03:52:07.162 PM	537.146	6.456024e-009
8/5/2021 03:52:07.224 PM	537.207	7.181768e-011	8/5/2021 03:52:07.286 PM	537.269	1.689613e-010	8/5/2021 03:52:07.500 PM	537.483	4.377051e-012	8/5/2021 03:52:07.714 PM	537.698	4.038660e-012	8/5/2021 03:52:08.253 PM	538.236	6.910182e-012	8/5/2021 03:52:08.792 PM	538.775	7.295080e-014	8/5/2021 03:52:08.876 PM	538.859	6.425841e-009
8/5/2021 03:52:08.936 PM	538.920	7.113476e-011	8/5/2021 03:52:08.998 PM	538.981	1.696600e-010	8/5/2021 03:52:09.212 PM	539.195	4.453278e-012	8/5/2021 03:52:09.426 PM	539.410	3.840779e-012	8/5/2021 03:52:09.964 PM	539.947	6.897968e-012	8/5/2021 03:52:10.503 PM	540.486	7.129440e-014	8/5/2021 03:52:10.581 PM	540.564	6.456024e-009
8/5/2021 03:52:10.642 PM	540.626	7.079199e-011	8/5/2021 03:52:10.704 PM	540.687	1.704169e-010	8/5/2021 03:52:10.919 PM	540.902	4.429406e-012	8/5/2021 03:52:11.133 PM	541.116	4.081920e-012	8/5/2021 03:52:11.671 PM	541.654	6.810165e-012	8/5/2021 03:52:12.208 PM	542.192	8.704335e-014	8/5/2021 03:52:12.295 PM	542.278	6.425841e-009
8/5/2021 03:52:12.355 PM	542.339	7.149660e-011	8/5/2021 03:52:12.417 PM	542.401	1.687551e-010	8/5/2021 03:52:12.632 PM	542.615	4.460017e-012	8/5/2021 03:52:12.846 PM	542.829	4.200367e-012	8/5/2021 03:52:13.383 PM	543.366	6.975443e-012	8/5/2021 03:52:13.921 PM	543.905	7.695180e-014	8/5/2021 03:52:14.000 PM	543.984	6.456024e-009
8/5/2021 03:52:14.062 PM	544.045	7.191330e-011	8/5/2021 03:52:14.125 PM	544.108	1.684617e-010	8/5/2021 03:52:14.338 PM	544.322	4.573591e-012	8/5/2021 03:52:14.553 PM	544.537	3.982013e-012	8/5/2021 03:52:15.090 PM	545.074	7.017538e-012	8/5/2021 03:52:15.631 PM	545.614	8.959250e-014	8/5/2021 03:52:15.711 PM	545.694	6.456024e-009
8/5/2021 03:52:15.772 PM	545.755	7.238000e-011	8/5/2021 03:52:15.832 PM	545.816	1.695138e-010	8/5/2021 03:52:16.047 PM	546.030	4.407885e-012	8/5/2021 03:52:16.262 PM	546.245	3.964421e-012	8/5/2021 03:52:16.798 PM	546.781	6.989948e-012	8/5/2021 03:52:17.337 PM	547.321	7.561960e-014	8/5/2021 03:52:17.416 PM	547.399	6.425841e-009
8/5/2021 03:52:17.477 PM	547.460	7.224343e-011	8/5/2021 03:52:17.537 PM	547.521	1.675430e-010	8/5/2021 03:52:17.752 PM	547.736	4.502049e-012	8/5/2021 03:52:17.967 PM	547.950	4.019378e-012	8/5/2021 03:52:18.504 PM	548.487	6.972322e-012	8/5/2021 03:52:19.040 PM	549.024	8.728600e-014	8/5/2021 03:52:19.120 PM	549.103	6.395814e-009
8/5/2021 03:52:19.182 PM	549.165	7.227786e-011	8/5/2021 03:52:19.242 PM	549.226	1.701987e-010	8/5/2021 03:52:19.458 PM	549.442	4.463486e-012	8/5/2021 03:52:19.672 PM	549.656	3.955607e-012	8/5/2021 03:52:20.210 PM	550.194	6.975331e-012	8/5/2021 03:52:20.749 PM	550.732	8.602641e-014	8/5/2021 03:52:20.830 PM	550.813	6.365913e-009
8/5/2021 03:52:20.890 PM	550.874	7.201511e-011	8/5/2021 03:52:20.952 PM	550.936	1.697344e-010	8/5/2021 03:52:21.167 PM	551.150	4.456860e-012	8/5/2021 03:52:21.382 PM	551.365	4.073790e-012	8/5/2021 03:52:21.919 PM	551.902	6.940914e-012	8/5/2021 03:52:22.456 PM	552.440	7.374097e-014	8/5/2021 03:52:22.536 PM	552.519	6.395814e-009
8/5/2021 03:52:22.598 PM	552.581	7.129484e-011	8/5/2021 03:52:22.659 PM	552.643	1.698075e-010	8/5/2021 03:52:22.873 PM	552.857	4.357278e-012	8/5/2021 03:52:23.088 PM	553.072	4.030114e-012	8/5/2021 03:52:23.625 PM	553.609	6.912112e-012	8/5/2021 03:52:24.165 PM	554.148	7.840527e-014	8/5/2021 03:52:24.243 PM	554.227	6.395814e-009
8/5/2021 03:52:24.304 PM	554.288	7.200628e-011	8/5/2021 03:52:24.367 PM	554.350	1.689871e-010	8/5/2021 03:52:24.581 PM	554.564	4.520291e-012	8/5/2021 03:52:24.797 PM	554.780	3.976072e-012	8/5/2021 03:52:25.335 PM	555.318	7.040357e-012	8/5/2021 03:52:25.875 PM	555.859	8.215995e-014	8/5/2021 03:52:25.957 PM	555.940	6.395814e-009
8/5/2021 03:52:26.017 PM	556.001	7.200521e-011	8/5/2021 03:52:26.080 PM	556.063	1.702445e-010	8/5/2021 03:52:26.296 PM	556.279	4.460799e-012	8/5/2021 03:52:26.511 PM	556.494	4.153618e-012	8/5/2021 03:52:27.048 PM	557.032	6.902330e-012	8/5/2021 03:52:27.590 PM	557.573	8.175497e-014	8/5/2021 03:52:27.670 PM	557.653	6.365913e-009
8/5/2021 03:52:27.729 PM	557.713	7.100267e-011	8/5/2021 03:52:27.792 PM	557.775	1.687575e-010	8/5/2021 03:52:28.007 PM	557.990	4.342620e-012	8/5/2021 03:52:28.221 PM	558.204	3.894731e-012	8/5/2021 03:52:28.760 PM	558.744	6.808516e-012	8/5/2021 03:52:29.298 PM	559.282	7.591472e-014	8/5/2021 03:52:29.378 PM	559.362	6.365913e-009
8/5/2021 03:52:29.440 PM	559.423	7.076070e-011	8/5/2021 03:52:29.502 PM	559.485	1.695611e-010	8/5/2021 03:52:29.717 PM	559.700	4.307808e-012	8/5/2021 03:52:29.933 PM	559.916	4.093709e-012	8/5/2021 03:52:30.470 PM	560.453	6.877512e-012	8/5/2021 03:52:31.009 PM	560.993	9.512880e-014	8/5/2021 03:52:31.089 PM	561.073	6.456024e-009
8/5/2021 03:52:31.150 PM	561.133	7.178427e-011	8/5/2021 03:52:31.212 PM	561.195	1.705460e-010	8/5/2021 03:52:31.426 PM	561.410	4.542113e-012	8/5/2021 03:52:31.640 PM	561.624	4.073255e-012	8/5/2021 03:52:32.181 PM	562.164	6.951197e-012	8/5/2021 03:52:32.720 PM	562.704	6.327220e-014	8/5/2021 03:52:32.799 PM	562.782	6.425841e-009
8/5/2021 03:52:32.861 PM	562.844	7.197023e-011	8/5/2021 03:52:32.922 PM	562.906	1.692342e-010	8/5/2021 03:52:33.137 PM	563.121	4.377059e-012	8/5/2021 03:52:33.352 PM	563.336	4.022800e-012	8/5/2021 03:52:33.891 PM	563.875	6.897862e-012	8/5/2021 03:52:34.430 PM	564.413	7.721062e-014	8/5/2021 03:52:34.513 PM	564.497	6.395814e-009
8/5/2021 03:52:34.575 PM	564.558	7.322195e-011	8/5/2021 03:52:34.637 PM	564.620	1.691210e-010	8/5/2021 03:52:34.855 PM	564.838	4.469074e-012	8/5/2021 03:52:35.070 PM	565.053	4.030446e-012	8/5/2021 03:52:35.609 PM	565.593	6.989259e-012	8/5/2021 03:52:36.149 PM	566.132	8.536688e-014	8/5/2021 03:52:36.232 PM	566.216	6.425841e-009
8/5/2021 03:52:36.294 PM	566.277	7.349172e-011	8/5/2021 03:52:36.355 PM	566.339	1.688878e-010	8/5/2021 03:52:36.575 PM	566.558	4.476422e-012	8/5/2021 03:52:36.790 PM	566.773	3.990054e-012	8/5/2021 03:52:37.329 PM	567.313	6.963389e-012	8/5/2021 03:52:37.870 PM	567.853	9.578318e-014	8/5/2021 03:52:37.950 PM	567.933	6.395814e-009
8/5/2021 03:52:38.009 PM	567.993	7.364014e-011	8/5/2021 03:52:38.072 PM	568.055	1.683710e-010	8/5/2021 03:52:38.287 PM	568.270	4.310626e-012	8/5/2021 03:52:38.501 PM	568.484	4.101056e-012	8/5/2021 03:52:39.040 PM	569.023	7.039362e-012	8/5/2021 03:52:39.577 PM	569.561	7.195035e-014	8/5/2021 03:52:39.663 PM	569.646	6.365913e-009
8/5/2021 03:52:39.724 PM	569.707	7.139620e-011	8/5/2021 03:52:39.785 PM	569.769	1.695703e-010	8/5/2021 03:52:40.000 PM	569.984	4.413449e-012	8/5/2021 03:52:40.215 PM	570.198	4.147244e-012	8/5/2021 03:52:40.752 PM	570.736	7.005548e-012	8/5/2021 03:52:41.292 PM	571.275	8.062539e-014	8/5/2021 03:52:41.372 PM	571.355	6.425841e-009
8/5/2021 03:52:41.432 PM	571.416	7.280288e-011	8/5/2021 03:52:41.495 PM	571.478	1.687810e-010	8/5/2021 03:52:41.710 PM	571.693	4.365181e-012	8/5/2021 03:52:41.922 PM	571.906	4.012324e-012	8/5/2021 03:52:42.464 PM	572.447	6.842815e-012	8/5/2021 03:52:43.004 PM	572.987	7.179310e-014	8/5/2021 03:52:43.088 PM	573.072	6.365913e-009
8/5/2021 03:52:43.151 PM	573.134	7.274355e-011	8/5/2021 03:52:43.213 PM	573.196	1.685102e-010	8/5/2021 03:52:43.426 PM	573.410	4.504561e-012	8/5/2021 03:52:43.641 PM	573.625	4.004917e-012	8/5/2021 03:52:44.176 PM	574.160	6.952145e-012	8/5/2021 03:52:44.716 PM	574.699	8.000428e-014	8/5/2021 03:52:44.802 PM	574.786	6.365913e-009
8/5/2021 03:52:44.864 PM	574.848	7.111527e-011	8/5/2021 03:52:44.926 PM	574.909	1.684028e-010	8/5/2021 03:52:45.144 PM	575.127	4.412635e-012	8/5/2021 03:52:45.359 PM	575.342	4.019685e-012	8/5/2021 03:52:45.896 PM	575.880	6.882371e-012	8/5/2021 03:52:46.437 PM	576.420	8.541505e-014	8/5/2021 03:52:46.514 PM	576.498	6.395814e-009
8/5/2021 03:52:46.576 PM	576.559	7.264481e-011	8/5/2021 03:52:46.638 PM	576.621	1.695495e-010	8/5/2021 03:52:46.857 PM	576.841	4.435615e-012	8/5/2021 03:52:47.072 PM	577.056	3.935470e-012	8/5/2021 03:52:47.613 PM	577.596	6.886325e-012	8/5/2021 03:52:48.152 PM	578.135	8.992828e-014	8/5/2021 03:52:48.232 PM	578.215	6.425841e-009
8/5/2021 03:52:48.293 PM	578.276	7.270375e-011	8/5/2021 03:52:48.354 PM	578.338	1.702011e-010	8/5/2021 03:52:48.569 PM	578.553	4.338962e-012	8/5/2021 03:52:48.784 PM	578.768	4.088041e-012	8/5/2021 03:52:49.325 PM	579.308	6.864661e-012	8/5/2021 03:52:49.864 PM	579.848	7.391039e-014	8/5/2021 03:52:49.944 PM	579.927	6.395814e-009
8/5/2021 03:52:50.005 PM	579.988	7.331587e-011	8/5/2021 03:52:50.065 PM	580.049	1.695263e-010	8/5/2021 03:52:50.281 PM	580.265	4.350886e-012	8/5/2021 03:52:50.496 PM	580.480	4.029829e-012	8/5/2021 03:52:51.038 PM	581.021	6.873052e-012	8/5/2021 03:52:51.576 PM	581.560	6.707698e-014	8/5/2021 03:52:51.660 PM	581.643	6.365913e-009
8/5/2021 03:52:51.720 PM	581.704	7.159342e-011	8/5/2021 03:52:51.783 PM	581.766	1.670940e-010	8/5/2021 03:52:51.998 PM	581.981	4.313963e-012	8/5/2021 03:52:52.213 PM	582.196	4.069668e-012	8/5/2021 03:52:52.752 PM	582.735	6.958170e-012	8/5/2021 03:52:53.293 PM	583.276	8.444448e-014	8/5/2021 03:52:53.372 PM	583.355	6.425841e-009
8/5/2021 03:52:53.432 PM	583.416	7.202650e-011	8/5/2021 03:52:53.494 PM	583.477	1.680057e-010	8/5/2021 03:52:53.708 PM	583.691	4.487111e-012	8/5/2021 03:52:53.925 PM	583.908	4.007843e-012	8/5/2021 03:52:54.464 PM	584.448	6.972740e-012	8/5/2021 03:52:55.004 PM	584.987	7.292420e-014	8/5/2021 03:52:55.088 PM	585.072	6.395814e-009
8/5/2021 03:52:55.150 PM	585.133	7.268718e-011	8/5/2021 03:52:55.212 PM	585.195	1.689815e-010	8/5/2021 03:52:55.431 PM	585.414	4.336346e-012	8/5/2021 03:52:55.647 PM	585.630	4.071028e-012	8/5/2021 03:52:56.184 PM	586.168	6.990049e-012	8/5/2021 03:52:56.725 PM	586.708	8.962613e-014	8/5/2021 03:52:56.808 PM	586.791	6.425841e-009
8/5/2021 03:52:56.869 PM	586.852	7.141897e-011	8/5/2021 03:52:56.929 PM	586.913	1.680817e-010	8/5/2021 03:52:57.144 PM	587.127	4.423511e-012	8/5/2021 03:52:57.359 PM	587.342	4.010499e-012	8/5/2021 03:52:57.896 PM	587.880	6.951103e-012	8/5/2021 03:52:58.435 PM	588.419	7.858107e-014	8/5/2021 03:52:58.517 PM	588.500	6.365913e-009
8/5/2021 03:52:58.577 PM	588.561	7.215280e-011	8/5/2021 03:52:58.639 PM	588.622	1.689543e-010	8/5/2021 03:52:58.854 PM	588.837	4.361191e-012	8/5/2021 03:52:59.069 PM	589.052	4.046800e-012	8/5/2021 03:52:59.607 PM	589.590	6.960103e-012	8/5/2021 03:53:00.146 PM	590.130	8.762849e-014	8/5/2021 03:53:00.225 PM	590.209	6.395814e-009
8/5/2021 03:53:00.287 PM	590.270	7.259092e-011	8/5/2021 03:53:00.349 PM	590.332	1.689632e-010	8/5/2021 03:53:00.563 PM	590.547	4.429531e-012	8/5/2021 03:53:00.777 PM	590.761	4.030201e-012	8/5/2021 03:53:01.315 PM	591.299	6.880689e-012	8/5/2021 03:53:01.855 PM	591.838	7.944424e-014	8/5/2021 03:53:01.934 PM	591.917	6.425841e-009
8/5/2021 03:53:01.994 PM	591.978	7.161147e-011	8/5/2021 03:53:02.056 PM	592.039	1.693236e-010	8/5/2021 03:53:02.271 PM	592.254	4.457715e-012	8/5/2021 03:53:02.486 PM	592.469	4.048380e-012	8/5/2021 03:53:03.024 PM	593.007	6.901086e-012	8/5/2021 03:53:03.562 PM	593.546	9.017425e-014	8/5/2021 03:53:03.642 PM	593.626	6.395814e-009
8/5/2021 03:53:03.704 PM	593.687	7.172860e-011	8/5/2021 03:53:03.766 PM	593.749	1.701961e-010	8/5/2021 03:53:03.980 PM	593.963	4.414377e-012	8/5/2021 03:53:04.193 PM	594.177	4.045945e-012	8/5/2021 03:53:04.730 PM	594.714	6.928906e-012	8/5/2021 03:53:05.269 PM	595.252	7.805119e-014	8/5/2021 03:53:05.347 PM	595.331	6.395814e-009
8/5/2021 03:53:05.408 PM	595.392	7.219269e-011	8/5/2021 03:53:05.471 PM	595.454	1.684141e-010	8/5/2021 03:53:05.685 PM	595.668	4.401814e-012	8/5/2021 03:53:05.901 PM	595.884	3.905493e-012	8/5/2021 03:53:06.438 PM	596.421	6.967670e-012	8/5/2021 03:53:06.977 PM	596.961	8.905261e-014	8/5/2021 03:53:07.061 PM	597.044	6.395814e-009
8/5/2021 03:53:07.121 PM	597.105	7.197934e-011	8/5/2021 03:53:07.184 PM	597.167	1.708607e-010	8/5/2021 03:53:07.399 PM	597.382	4.384410e-012	8/5/2021 03:53:07.614 PM	597.597	4.032839e-012	8/5/2021 03:53:08.152 PM	598.136	7.059658e-012	8/5/2021 03:53:08.691 PM	598.675	8.605540e-014	8/5/2021 03:53:08.780 PM	598.763	6.395814e-009
8/5/2021 03:53:08.840 PM	598.823	7.270410e-011	8/5/2021 03:53:08.901 PM	598.884	1.694741e-010	8/5/2021 03:53:09.117 PM	599.100	4.413372e-012	8/5/2021 03:53:09.331 PM	599.315	3.914634e-012	8/5/2021 03:53:09.870 PM	599.853	6.968013e-012	8/5/2021 03:53:10.408 PM	600.392	7.625899e-014	8/5/2021 03:53:10.494 PM	600.477	6.395814e-009
8/5/2021 03:53:10.554 PM	600.538	7.248785e-011	8/5/2021 03:53:10.616 PM	600.600	1.681416e-010	8/5/2021 03:53:10.831 PM	600.814	4.464762e-012	8/5/2021 03:53:11.046 PM	601.029	4.035608e-012	8/5/2021 03:53:11.584 PM	601.567	6.881349e-012	8/5/2021 03:53:12.120 PM	602.104	8.701141e-014	8/5/2021 03:53:12.200 PM	602.183	6.395814e-009
8/5/2021 03:53:12.261 PM	602.244	7.273082e-011	8/5/2021 03:53:12.321 PM	602.305	1.692890e-010	8/5/2021 03:53:12.536 PM	602.520	4.393810e-012	8/5/2021 03:53:12.752 PM	602.735	4.111708e-012	8/5/2021 03:53:13.289 PM	603.273	6.958484e-012	8/5/2021 03:53:13.829 PM	603.812	8.205348e-014	8/5/2021 03:53:13.907 PM	603.891	6.365913e-009
8/5/2021 03:53:13.968 PM	603.952	7.269721e-011	8/5/2021 03:53:14.031 PM	604.014	1.687725e-010	8/5/2021 03:53:14.247 PM	604.230	4.353261e-012	8/5/2021 03:53:14.462 PM	604.445	4.045839e-012	8/5/2021 03:53:14.999 PM	604.982	6.912103e-012	8/5/2021 03:53:15.539 PM	605.523	7.768586e-014	8/5/2021 03:53:15.618 PM	605.602	6.365913e-009
8/5/2021 03:53:15.680 PM	605.664	7.170867e-011	8/5/2021 03:53:15.743 PM	605.726	1.693560e-010	8/5/2021 03:53:15.955 PM	605.939	4.453681e-012	8/5/2021 03:53:16.172 PM	606.155	3.811560e-012	8/5/2021 03:53:16.712 PM	606.695	6.926653e-012	8/5/2021 03:53:17.250 PM	607.234	8.855205e-014	8/5/2021 03:53:17.329 PM	607.313	6.365913e-009
8/5/2021 03:53:17.391 PM	607.374	7.106750e-011	8/5/2021 03:53:17.453 PM	607.436	1.704843e-010	8/5/2021 03:53:17.669 PM	607.652	4.385667e-012	8/5/2021 03:53:17.884 PM	607.867	4.011657e-012	8/5/2021 03:53:18.423 PM	608.406	6.917516e-012	8/5/2021 03:53:18.963 PM	608.947	8.015232e-014	8/5/2021 03:53:19.043 PM	609.027	6.395814e-009
8/5/2021 03:53:19.104 PM	609.088	7.236066e-011	8/5/2021 03:53:19.166 PM	609.149	1.676371e-010	8/5/2021 03:53:19.381 PM	609.364	4.369170e-012	8/5/2021 03:53:19.596 PM	609.579	3.964418e-012	8/5/2021 03:53:20.136 PM	610.119	6.889816e-012	8/5/2021 03:53:20.674 PM	610.658	7.755557e-014	8/5/2021 03:53:20.754 PM	610.738	6.395814e-009
8/5/2021 03:53:20.816 PM	610.799	7.146242e-011	8/5/2021 03:53:20.877 PM	610.860	1.702670e-010	8/5/2021 03:53:21.096 PM	611.079	4.262846e-012	8/5/2021 03:53:21.312 PM	611.295	3.993787e-012	8/5/2021 03:53:21.849 PM	611.833	6.977549e-012	8/5/2021 03:53:22.391 PM	612.374	7.252535e-014	8/5/2021 03:53:22.471 PM	612.454	6.395814e-009
8/5/2021 03:53:22.530 PM	612.514	7.090374e-011	8/5/2021 03:53:22.592 PM	612.576	1.684523e-010	8/5/2021 03:53:22.808 PM	612.792	4.456538e-012	8/5/2021 03:53:23.024 PM	613.007	3.921646e-012	8/5/2021 03:53:23.561 PM	613.545	7.019072e-012	8/5/2021 03:53:24.101 PM	614.084	7.070168e-014	8/5/2021 03:53:24.181 PM	614.164	6.395814e-009
8/5/2021 03:53:24.241 PM	614.225	7.191746e-011	8/5/2021 03:53:24.303 PM	614.286	1.690991e-010	8/5/2021 03:53:24.521 PM	614.505	4.233605e-012	8/5/2021 03:53:24.738 PM	614.722	4.024090e-012	8/5/2021 03:53:25.277 PM	615.260	6.896126e-012	8/5/2021 03:53:25.817 PM	615.801	7.404623e-014	8/5/2021 03:53:25.896 PM	615.880	6.365913e-009
8/5/2021 03:53:25.960 PM	615.943	7.245863e-011	8/5/2021 03:53:26.021 PM	616.004	1.705225e-010	8/5/2021 03:53:26.240 PM	616.224	4.343133e-012	8/5/2021 03:53:26.455 PM	616.438	3.971337e-012	8/5/2021 03:53:26.995 PM	616.979	6.977863e-012	8/5/2021 03:53:27.536 PM	617.519	7.867840e-014	8/5/2021 03:53:27.614 PM	617.597	6.365913e-009
8/5/2021 03:53:27.674 PM	617.658	7.222489e-011	8/5/2021 03:53:27.736 PM	617.720	1.684404e-010	8/5/2021 03:53:27.952 PM	617.936	4.461119e-012	8/5/2021 03:53:28.168 PM	618.151	4.074159e-012	8/5/2021 03:53:28.706 PM	618.690	6.905111e-012	8/5/2021 03:53:29.248 PM	619.232	8.073589e-014	8/5/2021 03:53:29.328 PM	619.311	6.365913e-009
8/5/2021 03:53:29.389 PM	619.372	7.266615e-011	8/5/2021 03:53:29.450 PM	619.434	1.704206e-010	8/5/2021 03:53:29.666 PM	619.650	4.358098e-012	8/5/2021 03:53:29.880 PM	619.864	3.944091e-012	8/5/2021 03:53:30.419 PM	620.403	6.904487e-012	8/5/2021 03:53:30.960 PM	620.944	8.419760e-014	8/5/2021 03:53:31.040 PM	621.023	6.365913e-009
8/5/2021 03:53:31.101 PM	621.084	7.233019e-011	8/5/2021 03:53:31.162 PM	621.146	1.687483e-010	8/5/2021 03:53:31.378 PM	621.362	4.511867e-012	8/5/2021 03:53:31.593 PM	621.577	4.172064e-012	8/5/2021 03:53:32.135 PM	622.118	6.951986e-012	8/5/2021 03:53:32.674 PM	622.658	9.368607e-014	8/5/2021 03:53:32.752 PM	622.736	6.336151e-009
8/5/2021 03:53:32.816 PM	622.799	7.218391e-011	8/5/2021 03:53:32.877 PM	622.860	1.692022e-010	8/5/2021 03:53:33.093 PM	623.076	4.331683e-012	8/5/2021 03:53:33.306 PM	623.290	3.938766e-012	8/5/2021 03:53:33.846 PM	623.829	6.819322e-012	8/5/2021 03:53:34.387 PM	624.371	8.491789e-014	8/5/2021 03:53:34.466 PM	624.450	6.395814e-009
8/5/2021 03:53:34.528 PM	624.511	7.216972e-011	8/5/2021 03:53:34.589 PM	624.572	1.688933e-010	8/5/2021 03:53:34.802 PM	624.786	4.485473e-012	8/5/2021 03:53:35.018 PM	625.002	3.997567e-012	8/5/2021 03:53:35.558 PM	625.541	6.883642e-012	8/5/2021 03:53:36.098 PM	626.082	8.840103e-014	8/5/2021 03:53:36.177 PM	626.161	6.395814e-009
8/5/2021 03:53:36.239 PM	626.222	7.206549e-011	8/5/2021 03:53:36.301 PM	626.284	1.686463e-010	8/5/2021 03:53:36.520 PM	626.504	4.406074e-012	8/5/2021 03:53:36.736 PM	626.719	4.037257e-012	8/5/2021 03:53:37.276 PM	627.259	6.913244e-012	8/5/2021 03:53:37.816 PM	627.799	8.626327e-014	8/5/2021 03:53:37.895 PM	627.878	6.395814e-009
8/5/2021 03:53:37.955 PM	627.939	7.200456e-011	8/5/2021 03:53:38.017 PM	628.001	1.709419e-010	8/5/2021 03:53:38.232 PM	628.215	4.433125e-012	8/5/2021 03:53:38.448 PM	628.431	4.006332e-012	8/5/2021 03:53:38.986 PM	628.970	6.925608e-012	8/5/2021 03:53:39.527 PM	629.510	8.063788e-014	8/5/2021 03:53:39.606 PM	629.589	6.336151e-009
8/5/2021 03:53:39.667 PM	629.651	7.247255e-011	8/5/2021 03:53:39.729 PM	629.713	1.682080e-010	8/5/2021 03:53:39.945 PM	629.929	4.506697e-012	8/5/2021 03:53:40.161 PM	630.145	4.088166e-012	8/5/2021 03:53:40.700 PM	630.683	6.952677e-012	8/5/2021 03:53:41.241 PM	631.225	7.544899e-014	8/5/2021 03:53:41.321 PM	631.305	6.365913e-009
8/5/2021 03:53:41.384 PM	631.367	7.278673e-011	8/5/2021 03:53:41.446 PM	631.429	1.704164e-010	8/5/2021 03:53:41.661 PM	631.644	4.427152e-012	8/5/2021 03:53:41.875 PM	631.859	4.007877e-012	8/5/2021 03:53:42.416 PM	632.399	7.013988e-012	8/5/2021 03:53:42.954 PM	632.938	8.113113e-014	8/5/2021 03:53:43.034 PM	633.018	6.425841e-009
8/5/2021 03:53:43.096 PM	633.079	7.291853e-011	8/5/2021 03:53:43.158 PM	633.141	1.686415e-010	8/5/2021 03:53:43.377 PM	633.361	4.502098e-012	8/5/2021 03:53:43.593 PM	633.577	3.969425e-012	8/5/2021 03:53:44.131 PM	634.115	6.990020e-012	8/5/2021 03:53:44.672 PM	634.655	8.660905e-014	8/5/2021 03:53:44.751 PM	634.734	6.365913e-009
8/5/2021 03:53:44.813 PM	634.796	7.214494e-011	8/5/2021 03:53:44.873 PM	634.857	1.691381e-010	8/5/2021 03:53:45.088 PM	635.072	4.347583e-012	8/5/2021 03:53:45.303 PM	635.286	4.014275e-012	8/5/2021 03:53:45.843 PM	635.827	6.945986e-012	8/5/2021 03:53:46.384 PM	636.368	8.711358e-014	8/5/2021 03:53:46.464 PM	636.448	6.365913e-009
8/5/2021 03:53:46.526 PM	636.509	7.223577e-011	8/5/2021 03:53:46.588 PM	636.571	1.701025e-010	8/5/2021 03:53:46.802 PM	636.786	4.301235e-012	8/5/2021 03:53:47.018 PM	637.002	3.984670e-012	8/5/2021 03:53:47.557 PM	637.540	7.007451e-012	8/5/2021 03:53:48.099 PM	638.083	9.188593e-014	8/5/2021 03:53:48.179 PM	638.163	6.395814e-009
8/5/2021 03:53:48.240 PM	638.223	7.240871e-011	8/5/2021 03:53:48.301 PM	638.284	1.691354e-010	8/5/2021 03:53:48.520 PM	638.503	4.329597e-012	8/5/2021 03:53:48.735 PM	638.718	4.113738e-012	8/5/2021 03:53:49.277 PM	639.260	6.923802e-012	8/5/2021 03:53:49.817 PM	639.801	7.051765e-014	8/5/2021 03:53:49.896 PM	639.879	6.395814e-009
8/5/2021 03:53:49.958 PM	639.941	7.104226e-011	8/5/2021 03:53:50.019 PM	640.003	1.682923e-010	8/5/2021 03:53:50.234 PM	640.218	4.352972e-012	8/5/2021 03:53:50.449 PM	640.433	3.940940e-012	8/5/2021 03:53:50.989 PM	640.972	6.918544e-012	8/5/2021 03:53:51.532 PM	641.515	8.375015e-014	8/5/2021 03:53:51.610 PM	641.594	6.395814e-009
