Sourcefile	20210805 115931 Meng_500ms_CO2_2panel.qmp
Exporttime	8/5/2021 02:13:56.042 PM

Start Time	8/5/2021 11:59:38.650 AM
End Time	8/5/2021 02:13:46.445 PM

		18			28			32			40			44			45			47			49			TP	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Pressure [mbar]	
8/5/2021 01:17:22.440 PM	4663.790	8.658314e-011	8/5/2021 01:17:22.655 PM	4664.005	1.462516e-010	8/5/2021 01:17:23.192 PM	4664.543	8.048558e-011	8/5/2021 01:17:23.734 PM	4665.084	3.529317e-012	8/5/2021 01:17:24.272 PM	4665.623	3.422093e-013	8/5/2021 01:17:24.813 PM	4666.163	1.424273e-013	8/5/2021 01:17:25.352 PM	4666.703	1.520388e-013	8/5/2021 01:17:25.893 PM	4667.243	1.970864e-013	8/5/2021 01:17:25.971 PM	4667.322	8.237281e-009
8/5/2021 01:17:26.033 PM	4667.384	8.566751e-011	8/5/2021 01:17:26.249 PM	4667.600	1.456425e-010	8/5/2021 01:17:26.787 PM	4668.138	8.069739e-011	8/5/2021 01:17:27.328 PM	4668.678	3.502048e-012	8/5/2021 01:17:27.865 PM	4669.216	3.498489e-013	8/5/2021 01:17:28.406 PM	4669.756	1.439269e-013	8/5/2021 01:17:28.946 PM	4670.297	1.589528e-013	8/5/2021 01:17:29.486 PM	4670.836	1.931598e-013	8/5/2021 01:17:29.562 PM	4670.913	8.237281e-009
8/5/2021 01:17:29.625 PM	4670.976	8.612501e-011	8/5/2021 01:17:29.840 PM	4671.191	1.457828e-010	8/5/2021 01:17:30.380 PM	4671.730	8.005615e-011	8/5/2021 01:17:30.920 PM	4672.271	3.455617e-012	8/5/2021 01:17:31.457 PM	4672.808	3.634605e-013	8/5/2021 01:17:31.998 PM	4673.348	1.324847e-013	8/5/2021 01:17:32.537 PM	4673.888	1.538743e-013	8/5/2021 01:17:33.077 PM	4674.427	1.956913e-013	8/5/2021 01:17:33.160 PM	4674.510	8.198771e-009
8/5/2021 01:17:33.222 PM	4674.572	8.533600e-011	8/5/2021 01:17:33.438 PM	4674.788	1.454163e-010	8/5/2021 01:17:33.977 PM	4675.328	8.007694e-011	8/5/2021 01:17:34.519 PM	4675.869	3.418190e-012	8/5/2021 01:17:35.057 PM	4676.408	3.444759e-013	8/5/2021 01:17:35.598 PM	4676.948	1.467065e-013	8/5/2021 01:17:36.136 PM	4677.487	1.572943e-013	8/5/2021 01:17:36.675 PM	4678.026	1.934393e-013	8/5/2021 01:17:36.754 PM	4678.105	8.160440e-009
8/5/2021 01:17:36.816 PM	4678.167	8.535925e-011	8/5/2021 01:17:37.031 PM	4678.381	1.452164e-010	8/5/2021 01:17:37.570 PM	4678.921	7.967651e-011	8/5/2021 01:17:38.111 PM	4679.461	3.430859e-012	8/5/2021 01:17:38.649 PM	4680.000	3.314372e-013	8/5/2021 01:17:39.191 PM	4680.541	1.384214e-013	8/5/2021 01:17:39.729 PM	4681.080	1.682407e-013	8/5/2021 01:17:40.269 PM	4681.619	2.003495e-013	8/5/2021 01:17:40.348 PM	4681.698	8.122307e-009
8/5/2021 01:17:40.409 PM	4681.760	8.492648e-011	8/5/2021 01:17:40.625 PM	4681.976	1.445844e-010	8/5/2021 01:17:41.166 PM	4682.516	8.003875e-011	8/5/2021 01:17:41.706 PM	4683.057	3.502689e-012	8/5/2021 01:17:42.246 PM	4683.596	3.462083e-013	8/5/2021 01:17:42.784 PM	4684.135	1.380136e-013	8/5/2021 01:17:43.325 PM	4684.675	1.629083e-013	8/5/2021 01:17:43.864 PM	4685.214	2.042337e-013	8/5/2021 01:17:43.942 PM	4685.292	8.160440e-009
8/5/2021 01:17:44.005 PM	4685.355	8.608565e-011	8/5/2021 01:17:44.220 PM	4685.570	1.442882e-010	8/5/2021 01:17:44.758 PM	4686.108	7.965970e-011	8/5/2021 01:17:45.297 PM	4686.648	3.486416e-012	8/5/2021 01:17:45.836 PM	4687.186	3.620527e-013	8/5/2021 01:17:46.376 PM	4687.727	1.352875e-013	8/5/2021 01:17:46.914 PM	4688.265	1.576183e-013	8/5/2021 01:17:47.456 PM	4688.807	2.042065e-013	8/5/2021 01:17:47.537 PM	4688.888	8.237281e-009
8/5/2021 01:17:47.600 PM	4688.951	8.569924e-011	8/5/2021 01:17:47.816 PM	4689.166	1.446218e-010	8/5/2021 01:17:48.354 PM	4689.705	7.989284e-011	8/5/2021 01:17:48.895 PM	4690.245	3.512399e-012	8/5/2021 01:17:49.433 PM	4690.784	3.580138e-013	8/5/2021 01:17:49.971 PM	4691.322	1.508231e-013	8/5/2021 01:17:50.511 PM	4691.861	1.594430e-013	8/5/2021 01:17:51.049 PM	4692.400	2.031101e-013	8/5/2021 01:17:51.136 PM	4692.486	8.198771e-009
8/5/2021 01:17:51.199 PM	4692.549	8.551184e-011	8/5/2021 01:17:51.414 PM	4692.764	1.451941e-010	8/5/2021 01:17:51.953 PM	4693.304	8.011720e-011	8/5/2021 01:17:52.495 PM	4693.845	3.472709e-012	8/5/2021 01:17:53.034 PM	4694.385	3.587529e-013	8/5/2021 01:17:53.573 PM	4694.923	1.477719e-013	8/5/2021 01:17:54.111 PM	4695.461	1.669430e-013	8/5/2021 01:17:54.650 PM	4696.001	1.910551e-013	8/5/2021 01:17:54.728 PM	4696.079	8.198771e-009
8/5/2021 01:17:54.791 PM	4696.141	8.481715e-011	8/5/2021 01:17:55.006 PM	4696.356	1.447714e-010	8/5/2021 01:17:55.543 PM	4696.893	8.061897e-011	8/5/2021 01:17:56.081 PM	4697.432	3.530004e-012	8/5/2021 01:17:56.621 PM	4697.971	3.559911e-013	8/5/2021 01:17:57.158 PM	4698.508	1.258459e-013	8/5/2021 01:17:57.696 PM	4699.046	1.616295e-013	8/5/2021 01:17:58.234 PM	4699.585	2.183588e-013	8/5/2021 01:17:58.312 PM	4699.663	8.198771e-009
8/5/2021 01:17:58.376 PM	4699.726	8.510405e-011	8/5/2021 01:17:58.590 PM	4699.940	1.453018e-010	8/5/2021 01:17:59.129 PM	4700.480	8.021515e-011	8/5/2021 01:17:59.666 PM	4701.017	3.561664e-012	8/5/2021 01:18:00.206 PM	4701.556	3.639950e-013	8/5/2021 01:18:00.744 PM	4702.095	1.382780e-013	8/5/2021 01:18:01.281 PM	4702.632	1.573739e-013	8/5/2021 01:18:01.822 PM	4703.172	1.864611e-013	8/5/2021 01:18:01.907 PM	4703.258	8.198771e-009
8/5/2021 01:18:01.969 PM	4703.320	8.642780e-011	8/5/2021 01:18:02.184 PM	4703.534	1.450457e-010	8/5/2021 01:18:02.722 PM	4704.073	7.996732e-011	8/5/2021 01:18:03.260 PM	4704.610	3.499437e-012	8/5/2021 01:18:03.799 PM	4705.149	3.209213e-013	8/5/2021 01:18:04.336 PM	4705.687	1.468084e-013	8/5/2021 01:18:04.876 PM	4706.226	1.544774e-013	8/5/2021 01:18:05.416 PM	4706.766	1.796411e-013	8/5/2021 01:18:05.493 PM	4706.843	8.237281e-009
8/5/2021 01:18:05.554 PM	4706.905	8.609239e-011	8/5/2021 01:18:05.769 PM	4707.120	1.452827e-010	8/5/2021 01:18:06.310 PM	4707.660	8.033178e-011	8/5/2021 01:18:06.848 PM	4708.198	3.435326e-012	8/5/2021 01:18:07.385 PM	4708.736	3.582936e-013	8/5/2021 01:18:07.925 PM	4709.275	1.441979e-013	8/5/2021 01:18:08.465 PM	4709.816	1.802063e-013	8/5/2021 01:18:09.005 PM	4710.355	1.927564e-013	8/5/2021 01:18:09.087 PM	4710.437	8.198771e-009
8/5/2021 01:18:09.149 PM	4710.499	8.589674e-011	8/5/2021 01:18:09.363 PM	4710.714	1.453057e-010	8/5/2021 01:18:09.903 PM	4711.253	8.049139e-011	8/5/2021 01:18:10.440 PM	4711.791	3.452806e-012	8/5/2021 01:18:10.981 PM	4712.331	3.518817e-013	8/5/2021 01:18:11.519 PM	4712.869	1.451852e-013	8/5/2021 01:18:12.058 PM	4713.409	1.655537e-013	8/5/2021 01:18:12.598 PM	4713.948	2.071319e-013	8/5/2021 01:18:12.680 PM	4714.030	8.198771e-009
8/5/2021 01:18:12.743 PM	4714.093	8.487790e-011	8/5/2021 01:18:12.959 PM	4714.309	1.445612e-010	8/5/2021 01:18:13.498 PM	4714.849	8.082378e-011	8/5/2021 01:18:14.037 PM	4715.387	3.523292e-012	8/5/2021 01:18:14.576 PM	4715.927	3.610996e-013	8/5/2021 01:18:15.113 PM	4716.464	1.640452e-013	8/5/2021 01:18:15.651 PM	4717.002	1.617103e-013	8/5/2021 01:18:16.189 PM	4717.539	1.689706e-013	8/5/2021 01:18:16.268 PM	4717.618	8.314845e-009
8/5/2021 01:18:16.329 PM	4717.680	8.710051e-011	8/5/2021 01:18:16.544 PM	4717.895	1.450918e-010	8/5/2021 01:18:17.081 PM	4718.432	8.067415e-011	8/5/2021 01:18:17.618 PM	4718.969	3.436290e-012	8/5/2021 01:18:18.157 PM	4719.507	3.637965e-013	8/5/2021 01:18:18.693 PM	4720.043	1.436548e-013	8/5/2021 01:18:19.231 PM	4720.581	1.742801e-013	8/5/2021 01:18:19.768 PM	4721.118	1.961363e-013	8/5/2021 01:18:19.848 PM	4721.199	8.198771e-009
8/5/2021 01:18:19.911 PM	4721.261	8.655082e-011	8/5/2021 01:18:20.125 PM	4721.475	1.459315e-010	8/5/2021 01:18:20.663 PM	4722.013	8.071850e-011	8/5/2021 01:18:21.200 PM	4722.551	3.511937e-012	8/5/2021 01:18:21.738 PM	4723.089	3.792107e-013	8/5/2021 01:18:22.277 PM	4723.627	1.326731e-013	8/5/2021 01:18:22.814 PM	4724.164	1.719686e-013	8/5/2021 01:18:23.352 PM	4724.703	2.069408e-013	8/5/2021 01:18:23.432 PM	4724.782	8.237281e-009
8/5/2021 01:18:23.494 PM	4724.844	8.602889e-011	8/5/2021 01:18:23.708 PM	4725.058	1.451596e-010	8/5/2021 01:18:24.245 PM	4725.595	8.061773e-011	8/5/2021 01:18:24.784 PM	4726.134	3.514255e-012	8/5/2021 01:18:25.321 PM	4726.672	3.590637e-013	8/5/2021 01:18:25.859 PM	4727.210	1.508032e-013	8/5/2021 01:18:26.399 PM	4727.749	1.677533e-013	8/5/2021 01:18:26.937 PM	4728.288	2.110271e-013	8/5/2021 01:18:27.016 PM	4728.366	8.237281e-009
8/5/2021 01:18:27.078 PM	4728.428	8.698632e-011	8/5/2021 01:18:27.293 PM	4728.643	1.455194e-010	8/5/2021 01:18:27.830 PM	4729.180	8.051301e-011	8/5/2021 01:18:28.368 PM	4729.718	3.502883e-012	8/5/2021 01:18:28.904 PM	4730.255	3.595240e-013	8/5/2021 01:18:29.443 PM	4730.794	1.300100e-013	8/5/2021 01:18:29.983 PM	4731.333	1.628284e-013	8/5/2021 01:18:30.520 PM	4731.870	2.098972e-013	8/5/2021 01:18:30.602 PM	4731.953	8.275972e-009
8/5/2021 01:18:30.665 PM	4732.016	8.611806e-011	8/5/2021 01:18:30.880 PM	4732.230	1.452869e-010	8/5/2021 01:18:31.416 PM	4732.767	8.056006e-011	8/5/2021 01:18:31.955 PM	4733.306	3.434709e-012	8/5/2021 01:18:32.493 PM	4733.843	3.602149e-013	8/5/2021 01:18:33.031 PM	4734.381	1.424128e-013	8/5/2021 01:18:33.568 PM	4734.919	1.532506e-013	8/5/2021 01:18:34.105 PM	4735.456	2.023501e-013	8/5/2021 01:18:34.192 PM	4735.542	8.237281e-009
8/5/2021 01:18:34.254 PM	4735.604	8.723354e-011	8/5/2021 01:18:34.467 PM	4735.818	1.454077e-010	8/5/2021 01:18:35.006 PM	4736.356	8.068674e-011	8/5/2021 01:18:35.544 PM	4736.894	3.518633e-012	8/5/2021 01:18:36.080 PM	4737.431	3.767633e-013	8/5/2021 01:18:36.618 PM	4737.969	1.518810e-013	8/5/2021 01:18:37.155 PM	4738.506	1.534899e-013	8/5/2021 01:18:37.695 PM	4739.045	2.175202e-013	8/5/2021 01:18:37.773 PM	4739.123	8.198771e-009
8/5/2021 01:18:37.834 PM	4739.185	8.635662e-011	8/5/2021 01:18:38.049 PM	4739.400	1.458042e-010	8/5/2021 01:18:38.585 PM	4739.936	8.059914e-011	8/5/2021 01:18:39.122 PM	4740.473	3.497849e-012	8/5/2021 01:18:39.661 PM	4741.011	3.595997e-013	8/5/2021 01:18:40.199 PM	4741.549	1.625476e-013	8/5/2021 01:18:40.737 PM	4742.088	1.547757e-013	8/5/2021 01:18:41.276 PM	4742.626	1.923502e-013	8/5/2021 01:18:41.361 PM	4742.712	8.237281e-009
8/5/2021 01:18:41.424 PM	4742.774	8.696220e-011	8/5/2021 01:18:41.639 PM	4742.989	1.463634e-010	8/5/2021 01:18:42.176 PM	4743.526	8.078046e-011	8/5/2021 01:18:42.713 PM	4744.064	3.457256e-012	8/5/2021 01:18:43.250 PM	4744.601	3.581860e-013	8/5/2021 01:18:43.788 PM	4745.138	1.360279e-013	8/5/2021 01:18:44.326 PM	4745.676	1.618090e-013	8/5/2021 01:18:44.864 PM	4746.215	1.953619e-013	8/5/2021 01:18:44.951 PM	4746.301	8.237281e-009
8/5/2021 01:18:45.014 PM	4746.364	8.504856e-011	8/5/2021 01:18:45.229 PM	4746.579	1.465120e-010	8/5/2021 01:18:45.767 PM	4747.117	8.061681e-011	8/5/2021 01:18:46.305 PM	4747.656	3.463963e-012	8/5/2021 01:18:46.844 PM	4748.194	3.494194e-013	8/5/2021 01:18:47.384 PM	4748.735	1.395678e-013	8/5/2021 01:18:47.925 PM	4749.275	1.537707e-013	8/5/2021 01:18:48.464 PM	4749.814	1.991564e-013	8/5/2021 01:18:48.549 PM	4749.899	8.198771e-009
8/5/2021 01:18:48.610 PM	4749.961	8.565747e-011	8/5/2021 01:18:48.824 PM	4750.175	1.455171e-010	8/5/2021 01:18:49.363 PM	4750.714	8.054327e-011	8/5/2021 01:18:49.904 PM	4751.254	3.449206e-012	8/5/2021 01:18:50.442 PM	4751.793	3.477619e-013	8/5/2021 01:18:50.983 PM	4752.333	1.342638e-013	8/5/2021 01:18:51.522 PM	4752.873	1.454459e-013	8/5/2021 01:18:52.063 PM	4753.413	1.911762e-013	8/5/2021 01:18:52.144 PM	4753.495	8.237281e-009
8/5/2021 01:18:52.208 PM	4753.558	8.802497e-011	8/5/2021 01:18:52.422 PM	4753.772	1.454493e-010	8/5/2021 01:18:52.962 PM	4754.313	8.069282e-011	8/5/2021 01:18:53.501 PM	4754.851	3.475272e-012	8/5/2021 01:18:54.040 PM	4755.390	3.550280e-013	8/5/2021 01:18:54.578 PM	4755.929	1.592943e-013	8/5/2021 01:18:55.118 PM	4756.468	1.592727e-013	8/5/2021 01:18:55.656 PM	4757.007	2.004038e-013	8/5/2021 01:18:55.741 PM	4757.091	8.275972e-009
8/5/2021 01:18:55.801 PM	4757.152	8.689389e-011	8/5/2021 01:18:56.016 PM	4757.366	1.451758e-010	8/5/2021 01:18:56.557 PM	4757.907	8.022127e-011	8/5/2021 01:18:57.096 PM	4758.446	3.488412e-012	8/5/2021 01:18:57.635 PM	4758.986	3.488637e-013	8/5/2021 01:18:58.174 PM	4759.524	1.392117e-013	8/5/2021 01:18:58.713 PM	4760.064	1.646383e-013	8/5/2021 01:18:59.254 PM	4760.604	1.937667e-013	8/5/2021 01:18:59.333 PM	4760.683	8.198771e-009
8/5/2021 01:18:59.393 PM	4760.744	8.568305e-011	8/5/2021 01:18:59.609 PM	4760.960	1.451581e-010	8/5/2021 01:19:00.149 PM	4761.499	8.070878e-011	8/5/2021 01:19:00.688 PM	4762.039	3.474383e-012	8/5/2021 01:19:01.228 PM	4762.578	3.808397e-013	8/5/2021 01:19:01.768 PM	4763.119	1.534330e-013	8/5/2021 01:19:02.309 PM	4763.659	1.664925e-013	8/5/2021 01:19:02.848 PM	4764.199	1.896197e-013	8/5/2021 01:19:02.936 PM	4764.286	8.237281e-009
8/5/2021 01:19:02.998 PM	4764.348	8.617966e-011	8/5/2021 01:19:03.212 PM	4764.562	1.461006e-010	8/5/2021 01:19:03.751 PM	4765.101	8.112531e-011	8/5/2021 01:19:04.289 PM	4765.640	3.504749e-012	8/5/2021 01:19:04.831 PM	4766.181	3.608174e-013	8/5/2021 01:19:05.372 PM	4766.722	1.451481e-013	8/5/2021 01:19:05.912 PM	4767.262	1.566885e-013	8/5/2021 01:19:06.450 PM	4767.801	2.142452e-013	8/5/2021 01:19:06.533 PM	4767.883	8.237281e-009
8/5/2021 01:19:06.594 PM	4767.945	8.634322e-011	8/5/2021 01:19:06.809 PM	4768.160	1.451761e-010	8/5/2021 01:19:07.350 PM	4768.700	8.029941e-011	8/5/2021 01:19:07.888 PM	4769.239	3.497366e-012	8/5/2021 01:19:08.430 PM	4769.780	3.620401e-013	8/5/2021 01:19:08.968 PM	4770.319	1.412642e-013	8/5/2021 01:19:09.507 PM	4770.858	1.686837e-013	8/5/2021 01:19:10.048 PM	4771.399	1.910563e-013	8/5/2021 01:19:10.133 PM	4771.483	8.237281e-009
8/5/2021 01:19:10.194 PM	4771.545	8.645799e-011	8/5/2021 01:19:10.409 PM	4771.760	1.457624e-010	8/5/2021 01:19:10.949 PM	4772.299	8.080146e-011	8/5/2021 01:19:11.488 PM	4772.839	3.480252e-012	8/5/2021 01:19:12.028 PM	4773.378	3.511844e-013	8/5/2021 01:19:12.565 PM	4773.915	1.395070e-013	8/5/2021 01:19:13.104 PM	4774.454	1.519765e-013	8/5/2021 01:19:13.645 PM	4774.995	1.748398e-013	8/5/2021 01:19:13.727 PM	4775.077	8.237281e-009
8/5/2021 01:19:13.789 PM	4775.139	8.525271e-011	8/5/2021 01:19:14.003 PM	4775.354	1.460491e-010	8/5/2021 01:19:14.544 PM	4775.895	8.089032e-011	8/5/2021 01:19:15.081 PM	4776.432	3.444814e-012	8/5/2021 01:19:15.621 PM	4776.971	3.493284e-013	8/5/2021 01:19:16.158 PM	4777.508	1.354162e-013	8/5/2021 01:19:16.696 PM	4778.046	1.710847e-013	8/5/2021 01:19:17.232 PM	4778.583	2.028210e-013	8/5/2021 01:19:17.312 PM	4778.662	8.275972e-009
8/5/2021 01:19:17.373 PM	4778.723	8.617722e-011	8/5/2021 01:19:17.586 PM	4778.937	1.456272e-010	8/5/2021 01:19:18.126 PM	4779.476	8.055123e-011	8/5/2021 01:19:18.662 PM	4780.012	3.490732e-012	8/5/2021 01:19:19.200 PM	4780.550	3.601954e-013	8/5/2021 01:19:19.740 PM	4781.090	1.487355e-013	8/5/2021 01:19:20.280 PM	4781.630	1.613814e-013	8/5/2021 01:19:20.821 PM	4782.171	1.835716e-013	8/5/2021 01:19:20.897 PM	4782.248	8.275972e-009
8/5/2021 01:19:20.960 PM	4782.310	8.577523e-011	8/5/2021 01:19:21.175 PM	4782.525	1.456571e-010	8/5/2021 01:19:21.714 PM	4783.065	8.103716e-011	8/5/2021 01:19:22.255 PM	4783.605	3.513378e-012	8/5/2021 01:19:22.794 PM	4784.145	3.563005e-013	8/5/2021 01:19:23.334 PM	4784.684	1.456669e-013	8/5/2021 01:19:23.873 PM	4785.224	1.639757e-013	8/5/2021 01:19:24.414 PM	4785.764	1.992519e-013	8/5/2021 01:19:24.496 PM	4785.847	8.237281e-009
8/5/2021 01:19:24.559 PM	4785.909	8.616011e-011	8/5/2021 01:19:24.774 PM	4786.124	1.460301e-010	8/5/2021 01:19:25.313 PM	4786.664	8.081738e-011	8/5/2021 01:19:25.853 PM	4787.203	3.557576e-012	8/5/2021 01:19:26.392 PM	4787.742	3.764123e-013	8/5/2021 01:19:26.933 PM	4788.283	1.375058e-013	8/5/2021 01:19:27.472 PM	4788.823	1.664377e-013	8/5/2021 01:19:28.013 PM	4789.363	2.055958e-013	8/5/2021 01:19:28.090 PM	4789.441	8.275972e-009
8/5/2021 01:19:28.152 PM	4789.503	8.690847e-011	8/5/2021 01:19:28.368 PM	4789.719	1.451767e-010	8/5/2021 01:19:28.909 PM	4790.259	8.091287e-011	8/5/2021 01:19:29.448 PM	4790.798	3.486160e-012	8/5/2021 01:19:29.986 PM	4791.337	3.570262e-013	8/5/2021 01:19:30.527 PM	4791.877	1.376539e-013	8/5/2021 01:19:31.066 PM	4792.417	1.615367e-013	8/5/2021 01:19:31.606 PM	4792.956	1.919722e-013	8/5/2021 01:19:31.692 PM	4793.042	8.237281e-009
8/5/2021 01:19:31.753 PM	4793.104	8.623672e-011	8/5/2021 01:19:31.968 PM	4793.319	1.459080e-010	8/5/2021 01:19:32.508 PM	4793.858	8.079446e-011	8/5/2021 01:19:33.048 PM	4794.398	3.498270e-012	8/5/2021 01:19:33.587 PM	4794.938	3.460118e-013	8/5/2021 01:19:34.127 PM	4795.477	1.497051e-013	8/5/2021 01:19:34.666 PM	4796.017	1.600794e-013	8/5/2021 01:19:35.205 PM	4796.555	1.794777e-013	8/5/2021 01:19:35.283 PM	4796.634	8.237281e-009
8/5/2021 01:19:35.345 PM	4796.696	8.617321e-011	8/5/2021 01:19:35.561 PM	4796.912	1.452970e-010	8/5/2021 01:19:36.103 PM	4797.453	8.112316e-011	8/5/2021 01:19:36.640 PM	4797.991	3.503249e-012	8/5/2021 01:19:37.181 PM	4798.531	3.271250e-013	8/5/2021 01:19:37.720 PM	4799.070	1.392034e-013	8/5/2021 01:19:38.257 PM	4799.608	1.493628e-013	8/5/2021 01:19:38.797 PM	4800.147	1.903937e-013	8/5/2021 01:19:38.880 PM	4800.231	8.237281e-009
8/5/2021 01:19:38.943 PM	4800.293	8.749479e-011	8/5/2021 01:19:39.158 PM	4800.508	1.462318e-010	8/5/2021 01:19:39.698 PM	4801.049	8.097792e-011	8/5/2021 01:19:40.236 PM	4801.586	3.509014e-012	8/5/2021 01:19:40.775 PM	4802.125	3.595961e-013	8/5/2021 01:19:41.312 PM	4802.662	1.267693e-013	8/5/2021 01:19:41.849 PM	4803.200	1.753617e-013	8/5/2021 01:19:42.386 PM	4803.737	2.107633e-013	8/5/2021 01:19:42.465 PM	4803.816	8.275972e-009
8/5/2021 01:19:42.528 PM	4803.878	8.596235e-011	8/5/2021 01:19:42.744 PM	4804.094	1.459757e-010	8/5/2021 01:19:43.281 PM	4804.632	8.114455e-011	8/5/2021 01:19:43.818 PM	4805.169	3.437826e-012	8/5/2021 01:19:44.360 PM	4805.710	3.523291e-013	8/5/2021 01:19:44.896 PM	4806.247	1.431226e-013	8/5/2021 01:19:45.436 PM	4806.786	1.710213e-013	8/5/2021 01:19:45.971 PM	4807.322	2.000540e-013	8/5/2021 01:19:46.057 PM	4807.408	8.237281e-009
8/5/2021 01:19:46.120 PM	4807.470	8.643324e-011	8/5/2021 01:19:46.335 PM	4807.685	1.453384e-010	8/5/2021 01:19:46.872 PM	4808.223	8.102551e-011	8/5/2021 01:19:47.409 PM	4808.760	3.493665e-012	8/5/2021 01:19:47.949 PM	4809.299	3.436822e-013	8/5/2021 01:19:48.487 PM	4809.837	1.404184e-013	8/5/2021 01:19:49.026 PM	4810.377	1.611974e-013	8/5/2021 01:19:49.564 PM	4810.914	1.921786e-013	8/5/2021 01:19:49.641 PM	4810.992	8.237281e-009
8/5/2021 01:19:49.704 PM	4811.054	8.586865e-011	8/5/2021 01:19:49.920 PM	4811.271	1.455735e-010	8/5/2021 01:19:50.460 PM	4811.810	8.109299e-011	8/5/2021 01:19:50.999 PM	4812.349	3.480384e-012	8/5/2021 01:19:51.537 PM	4812.888	3.636830e-013	8/5/2021 01:19:52.077 PM	4813.427	1.332202e-013	8/5/2021 01:19:52.616 PM	4813.967	1.698864e-013	8/5/2021 01:19:53.153 PM	4814.504	2.122298e-013	8/5/2021 01:19:53.238 PM	4814.588	8.275972e-009
8/5/2021 01:19:53.301 PM	4814.651	8.882037e-011	8/5/2021 01:19:53.514 PM	4814.865	1.453868e-010	8/5/2021 01:19:54.053 PM	4815.403	8.104715e-011	8/5/2021 01:19:54.593 PM	4815.944	3.529859e-012	8/5/2021 01:19:55.134 PM	4816.484	3.614987e-013	8/5/2021 01:19:55.673 PM	4817.024	1.532675e-013	8/5/2021 01:19:56.213 PM	4817.563	1.573773e-013	8/5/2021 01:19:56.753 PM	4818.104	1.822940e-013	8/5/2021 01:19:56.832 PM	4818.183	8.198771e-009
8/5/2021 01:19:56.894 PM	4818.244	8.756288e-011	8/5/2021 01:19:57.109 PM	4818.459	1.462035e-010	8/5/2021 01:19:57.648 PM	4818.999	8.143109e-011	8/5/2021 01:19:58.188 PM	4819.538	3.529060e-012	8/5/2021 01:19:58.726 PM	4820.076	3.592565e-013	8/5/2021 01:19:59.265 PM	4820.616	1.422644e-013	8/5/2021 01:19:59.806 PM	4821.156	1.573138e-013	8/5/2021 01:20:00.346 PM	4821.697	1.764581e-013	8/5/2021 01:20:00.424 PM	4821.775	8.237281e-009
8/5/2021 01:20:00.488 PM	4821.838	8.611588e-011	8/5/2021 01:20:00.702 PM	4822.052	1.453846e-010	8/5/2021 01:20:01.240 PM	4822.591	8.119616e-011	8/5/2021 01:20:01.782 PM	4823.132	3.543536e-012	8/5/2021 01:20:02.320 PM	4823.671	3.747525e-013	8/5/2021 01:20:02.858 PM	4824.209	1.425958e-013	8/5/2021 01:20:03.395 PM	4824.746	1.666267e-013	8/5/2021 01:20:03.934 PM	4825.284	2.068151e-013	8/5/2021 01:20:04.017 PM	4825.368	8.237281e-009
8/5/2021 01:20:04.080 PM	4825.430	8.704829e-011	8/5/2021 01:20:04.294 PM	4825.644	1.453443e-010	8/5/2021 01:20:04.831 PM	4826.181	8.084546e-011	8/5/2021 01:20:05.368 PM	4826.719	3.574234e-012	8/5/2021 01:20:05.906 PM	4827.257	3.546974e-013	8/5/2021 01:20:06.447 PM	4827.797	1.539763e-013	8/5/2021 01:20:06.984 PM	4828.334	1.757503e-013	8/5/2021 01:20:07.522 PM	4828.873	1.903403e-013	8/5/2021 01:20:07.600 PM	4828.951	8.237281e-009
8/5/2021 01:20:07.663 PM	4829.013	8.706080e-011	8/5/2021 01:20:07.877 PM	4829.227	1.458860e-010	8/5/2021 01:20:08.414 PM	4829.764	8.116072e-011	8/5/2021 01:20:08.952 PM	4830.302	3.484052e-012	8/5/2021 01:20:09.489 PM	4830.840	3.621433e-013	8/5/2021 01:20:10.029 PM	4831.379	1.450845e-013	8/5/2021 01:20:10.567 PM	4831.917	1.718761e-013	8/5/2021 01:20:11.105 PM	4832.456	2.006233e-013	8/5/2021 01:20:11.184 PM	4832.535	8.275972e-009
8/5/2021 01:20:11.247 PM	4832.597	8.631792e-011	8/5/2021 01:20:11.461 PM	4832.811	1.456535e-010	8/5/2021 01:20:12.000 PM	4833.350	8.148977e-011	8/5/2021 01:20:12.537 PM	4833.888	3.546226e-012	8/5/2021 01:20:13.075 PM	4834.426	3.645852e-013	8/5/2021 01:20:13.615 PM	4834.965	1.507588e-013	8/5/2021 01:20:14.152 PM	4835.502	1.708177e-013	8/5/2021 01:20:14.689 PM	4836.040	1.836793e-013	8/5/2021 01:20:14.774 PM	4836.124	8.237281e-009
8/5/2021 01:20:14.834 PM	4836.185	8.725948e-011	8/5/2021 01:20:15.048 PM	4836.399	1.454780e-010	8/5/2021 01:20:15.589 PM	4836.939	8.133130e-011	8/5/2021 01:20:16.126 PM	4837.476	3.489517e-012	8/5/2021 01:20:16.664 PM	4838.015	3.536036e-013	8/5/2021 01:20:17.201 PM	4838.552	1.370974e-013	8/5/2021 01:20:17.741 PM	4839.091	1.590114e-013	8/5/2021 01:20:18.280 PM	4839.630	1.948019e-013	8/5/2021 01:20:18.360 PM	4839.710	8.275972e-009
