,O2,CO2,45CO2,47CO2,49CO2,O2_Ar
1459.235,369.825557908917,2.967222639592825,-0.11289325367070381,1.6299242626895036,13.329088284817995,363.0219075545784
1462.834,369.2035354669613,2.3841340805030846,-0.0335435805232453,1.796353120110732,13.961205826793218,361.2587219285677
1466.43,368.02952777842734,2.737100235340188,-0.24064221090356225,1.5401957004721707,12.927778976645023,359.8939890393946
1470.012,368.78178728874974,3.4404860510037394,-0.03732023879504962,1.3608097310791822,12.93798709109049,358.20853663967466
1473.6,368.5028377043641,2.4623593010385076,-0.1214224575283021,1.1942194917764466,13.00755776952827,360.6318700323423
1477.193,368.465561501008,3.2144817621612685,-0.14766431120602164,1.395275283182284,13.04945278665615,361.3010058778479
1480.777,369.3802961816235,2.85158792076982,-0.20890899617100497,1.5602325900180605,13.606842945741251,358.06873656143927
1484.367,369.01291089838384,3.05685887597589,-0.17771612222823877,1.392666009093467,13.45408750501597,357.607802804854
1487.951,369.3591797252033,2.370651622011596,-0.07259839924918542,1.393062310203462,12.883423483544947,359.3108568548965
1491.539,369.11148338744766,2.2363251765370586,-0.07646564986451326,1.3190364402774275,13.280213918884872,365.35586044837146
1495.121,367.4976398063648,3.259376164555774,-0.10140111559373247,1.345882304603074,12.453392238654278,360.0536533738554
1498.704,369.35165460207617,2.212119821794099,-0.15123962065313867,1.4881398924017317,13.319439386590036,360.28799224828623
1502.287,370.54755560583305,2.333587459994012,-0.24022863875259626,1.8132494365964718,13.76731550242121,360.5643874688444
1505.879,369.0647458509814,2.7592942508780283,-0.13453191080990864,1.5090987720641849,13.123481269726943,363.1175317690219
1509.472,368.2738038882676,3.5063357385343847,-0.31387004324250856,1.444537932390067,13.51252263179236,362.0552760710961
1513.06,368.3619551162252,2.9168195415566522,-0.19137236567902632,1.1999860542500635,13.523490739650727,359.8417107694766
1516.639,368.6801687747494,3.0534519133437485,-0.11122237014170878,1.305690798413861,13.696338711045376,360.6653314448816
1520.226,367.71721291368067,2.784090102578082,-0.16142869162624865,1.4187415549761202,13.652019539051075,361.1949814945503
1523.818,367.62862744713027,2.9271290501220864,-0.18526168916271268,1.5160871782454564,13.570521658014403,367.4129488952793
1527.401,369.34699207675595,2.5970185247509456,-0.2814488449295743,1.7981873921793974,13.707160597885915,362.49531471915924
1530.983,370.7165861380957,2.4946464275820786,-0.25217849294561195,1.712645215025004,13.779157584875056,362.09616915364103
1534.56,370.34268906687254,2.796028457087939,-0.23264961543864707,1.5337225473021248,13.936287235383393,363.31764159247666
1538.159,369.51948472043426,3.0103138765729787,-0.230556348874883,1.384196320355857,13.56522424848356,358.92348618969163
1541.756,368.17014849276995,3.1311502458877145,-0.006619235016701526,1.5069099984207044,14.029304637120223,360.2639732319436
1545.349,367.6619879549009,3.3182055045469667,-0.12702863267591838,1.35157277793869,14.410983573093024,365.66199078695723
1548.943,368.5992059132107,2.1209108051976235,-0.19312909273009796,1.4850917559905563,13.978403299422295,365.13437450403626
1552.545,368.3839758530872,2.477578496160286,-0.02855122850882804,1.4962245680066588,13.603763574450872,367.0327647969771
1556.142,367.507786320808,3.6025570395439015,-0.19673588596559158,1.352101469812299,13.76819328290859,365.3445344756446
1559.741,366.71100702702927,3.441710259469064,-0.024810344124118217,1.4002990711181902,13.87028224901386,363.39905880014146
1563.328,368.7334241949171,2.5300419529022546,-0.2518510682942737,1.7851942483652379,14.298769657546302,365.22640976979756
1566.922,369.7559193954665,3.01446319922209,0.019158827197290458,1.4455774761067992,13.904105280889285,361.0202491039152
1570.519,368.39167466704265,3.213677825455963,-0.18895815345059008,1.1953744003560005,14.058104045467191,354.4247676296541
1574.109,367.4375726423002,3.3474875372493487,0.012098791229513612,1.3370225379480334,14.322249890894888,358.23243096414376
1577.706,367.6624116477698,2.693023036430539,-0.05632847378444535,1.5217530086323028,13.821897911793805,358.49041448567687
1581.292,368.8163451092609,2.3489527272197384,-0.17130872493850977,1.519147181972054,14.439038779109158,360.1809915730701
1584.875,369.3462817408458,2.988475624707954,-0.057280914323166815,1.6919189652371593,13.822009844752838,364.78356111576636
1588.472,368.65026954743104,2.742054144857403,-0.2805665909554955,1.3150541500928015,13.617846388387568,358.94692665496865
1592.064,369.5915095064154,2.400574365077015,-0.20451009953588842,1.547422744847007,14.283895835721994,351.47333548471363
1595.653,368.98796998577143,2.8549976608581784,-0.2912310360359584,1.5676626104666824,14.893523137388,362.3029358760793
1599.236,368.00643365693,2.7929763012254383,-0.2701029352191277,1.5854462950620487,14.710836210856181,359.0373961553518
1602.818,368.3117451846695,3.361452639316968,-0.1193998068974011,1.5344550410925042,14.341729351799655,359.1644657195147
1606.406,368.5074969561006,3.0182405319973826,0.041350446484522324,1.6327333483873567,14.353997405493667,357.07357260452375
1609.999,368.02367828848537,2.7969733876528267,-0.2279135532038132,1.3776324760081637,14.79183901635127,367.38633212640246
1613.588,367.4502165017079,2.8271253374511724,-0.10648253827514989,1.5699810738211832,14.585701006600146,365.72133117748507
1617.189,367.980571315797,3.5222390203079637,-0.3471688692241157,1.6429177981425886,14.614212271233747,360.5204535322538
1620.784,367.7805334980064,3.215804625833674,-0.11818329101832824,1.4639798389333414,14.505707779026643,362.8421107954001
1624.382,367.9573157622863,3.0917231043077376,-0.1570611169942392,1.311661421624037,14.688954775536438,362.54675464676666
1627.983,368.78682488003795,2.626465192031784,-0.17245685772340572,1.786041701471186,14.607047431306075,362.30600957547983
1631.579,369.22712872787946,2.9383325313873585,0.02054781375609983,1.4413858004021178,14.440402608144723,359.31838536983133
1635.168,368.017121648838,2.783396893777943,-0.02749797837608305,1.4894519850443828,15.081920322875455,359.98287959496133
1638.761,368.7629487226613,3.321031180202703,0.03987980343757203,1.829346371770562,15.30352300757372,364.6356610612862
1642.35,368.9305700810795,2.81234300011877,-0.2167561647314605,1.5440407933587426,14.860828443043152,360.9459293502389
1645.941,368.3466872159188,2.4505832467075908,0.06443356769025196,1.747876521257165,14.317336305633203,360.3724944413849
1649.543,368.3554155713123,3.3455072833394968,-0.09046547490811042,1.4142082410534391,14.523149248434013,363.0609742614589
1653.133,368.7197954276545,3.1030245260981877,-0.14290104078076507,1.3050023271554796,14.86182803313353,360.2290223734427
1656.726,369.00130804480847,2.9247358913706782,-0.04898409494420548,1.9485917496115281,15.061561989215463,363.13496412185003
1660.319,368.1451727795444,2.979761974056779,-0.033720218907556034,1.6678808508000824,14.365869646946695,359.6329453291394
1663.91,368.0576040010555,3.0900337987410578,-0.12343811214008824,1.7036976387021152,14.581050360167476,361.77652713803326
1667.502,366.9415167254902,2.9482505580361864,-0.0687599360837028,1.6518471735626719,14.657634989914762,357.8824495533399
1671.091,367.0527779100809,2.7769185436854857,-0.12492031612091012,1.5367183496875116,14.357505679792782,359.331030977166
1674.68,367.9051443856098,3.3812885037945475,-0.21972494547375007,1.5686735113976327,14.425340348963639,365.12998460490877
1678.259,367.8966431080431,2.9719537617364726,-0.13988785098007697,1.5656125590523284,15.223491796533379,365.40042920434115
1681.852,368.56825855813884,2.6669633165744964,-0.2074038704077185,1.61256601287171,14.889730030419754,361.6354076520335
1685.442,369.3373614192629,3.115984697263539,-0.1925208702678894,1.6882508140076593,14.803123971824006,363.6987091777126
1689.032,368.90841979311506,2.9110985359002517,-0.20418445239381733,1.9363598050096549,14.57195206198107,367.3377037942441
1692.622,367.6871452799729,2.88055745209263,-0.23683742597886678,1.7610870092152828,14.997065697320132,359.85513163817575
1696.219,368.1574878610817,4.014631188051799,-0.08103818182273982,1.6036547450037109,15.029749769103809,365.68176494032855
1699.804,367.5072259285438,3.19502897796841,-0.3152154000725362,1.7560082680381714,15.37656727962136,359.9678684564407
1703.405,366.30977409406796,3.2016524061251075,0.003958847640002909,2.0557655915253035,14.96616499776248,355.05784503245553
1707.0,366.6761355668635,3.275371425324773,-0.17371000301373823,1.4406279296831608,14.451531860649004,361.9761100922709
1710.601,367.09881877644455,3.0501215492681233,0.08382146099420888,1.6037692321193784,14.300726078612154,363.13219028663457
1714.194,368.51940245043744,2.5637536855805334,-0.0590064864530367,1.5935036119222135,15.373642902885097,363.3334860102866
1717.79,368.1897105899118,3.355418492191365,-0.1652011653744556,1.7818619900578592,14.987494460103017,356.8450159414007
1721.382,367.37542731109403,3.0705994604534688,-0.059652290747047546,1.7415621868860351,14.74669530461526,358.5214149764049
1724.963,367.21573133118574,2.7107656623640417,0.030083445385210728,1.47756495345439,14.92255492170418,365.2784345579107
1728.548,367.3773457245363,2.4217999037539735,-0.11337345812185147,1.6092675331094985,14.85619502820993,370.0816182182185
1732.127,368.59237911323817,3.3962656259066377,-0.004444594171677288,1.7431516282096169,14.728219366706375,368.85571079081063
1735.709,368.52153400556335,2.848975989120648,-0.16719519542001415,1.7599149266583414,14.675196551127556,363.47853877088727
1739.312,367.44391333641295,2.4162950688573606,-0.25069496201328506,1.2351583600417386,14.41936687814684,366.11753021199496
1742.901,367.9659093660797,2.7687079047245517,-0.3996292332245292,1.6512329386254399,15.495544556772195,365.3256389639287
1746.499,368.01382988279875,3.1619957966133354,-0.1351761679386138,1.4920971061747739,15.384839421220804,358.5289374370888
1750.089,367.2028035867147,3.0401899691526455,-0.35527431651187436,1.490597204754777,14.94307540165882,361.40189386739326
1753.683,366.9311992700442,2.673681613641641,-0.2520927297008115,1.6284775820268804,15.865604983735796,356.8438618401165
1757.275,367.029061156417,3.0320896556863515,-0.08647255600731163,1.6541937247199054,15.171535369242106,357.58336087717583
1760.874,367.2395013473597,2.6284113243716263,-0.2019382787194528,1.7889301210243924,14.60636487255102,363.53247936656936
1764.465,367.35467355467205,3.4105410364096884,-0.2642034753038481,1.4847126790510503,14.634918431644481,358.31352021254975
1768.054,366.99434699648725,2.377529316174018,-0.14276791286961044,1.5375414966405534,14.32154600106048,362.34769331892073
1771.643,368.01162765292025,3.6578534114507137,-0.11268721802544783,1.4908774530701472,15.493229337121635,358.4835511171339
1775.227,367.3752921919958,2.8616923594741106,-0.03383061661389711,1.291197514392165,15.703288498203205,360.38248356466846
1778.821,366.1157765558584,2.900838492857439,-0.19849989130291845,1.6773749159615998,15.086779982904595,362.10945905480105
1782.424,366.53252351903865,3.073996115435821,-0.1475591533810813,1.803681646096452,15.311850420150932,361.9658714412863
1786.022,366.29543277942315,3.327604907901627,-0.14259933485421208,1.9444015245351993,15.431744800441438,359.7658107350318
1789.612,366.7013729922607,3.0046209675839513,-0.18379378407627883,1.9504428214640455,15.348117384404912,355.9841603718941
1793.215,366.9740319351085,2.771163164691169,-0.19368966605345006,1.606611394514006,14.956400479170732,356.6103525205783
1796.803,366.674712789785,2.859244684709732,-0.1276509065365868,1.5219410846368868,15.573923603110167,359.7140757896661
1800.394,367.8280868536606,2.505957718329623,-0.15163928671382249,1.7504884176085374,15.172791871159243,356.4789842352229
1803.992,368.8088475396379,2.717227942644065,-0.05117080126440533,1.3159122971894175,14.750912455913168,367.5142680945703
1807.577,367.73547166169675,2.721763380660057,-0.15367541796909095,1.498070614199725,15.043753350137642,367.4199464791548
1811.165,367.51710945079816,2.6138097702198646,-0.14253150548437304,1.7969493967208658,14.899693335396039,364.95374783774275
1814.752,368.44006719811125,3.111267730974805,-0.1516923937995079,1.684572524071443,14.94493945827378,360.88185556282804
1818.339,368.27537747240837,3.298846290690673,-0.010420407105095076,1.6533739872771875,15.6594111792517,358.14163767269673
1821.931,367.7833188299816,3.7385300176018235,-0.12120362719312465,1.8469538380227346,15.366666174442129,354.57585301516974
1825.532,368.36070243178796,2.729875362819267,-0.15347319412451013,1.7755241416602614,15.314493805016937,355.8390428610217
1829.125,367.7588861881897,2.3802597883584182,-0.32442257019462456,1.5369962205730956,15.616823273771464,362.5107594801972
1832.707,367.6658250408574,1.7319203116198836,0.008819236663928207,1.6857642120049914,15.41601617843991,359.85439706273013
1836.296,367.62455853420676,2.0536128152399242,-0.1754447095880988,1.3467139422726835,15.144131081719127,368.294676097594
1839.874,366.9336380660179,2.7736574548365196,-0.17828718165349727,1.7225393097844628,15.587102884334614,361.3475989855899
1843.454,367.35919060788547,2.909050795696714,-0.12882125692551377,1.6824334883213885,15.637730836410167,357.4355049069813
1847.037,368.0968114101464,2.734390973988767,-0.22877131945780316,1.7461718499188341,15.291133395904614,363.55005110577855
1850.62,368.57169450736427,3.195208124633258,-0.1858150105802317,1.7490804006922307,14.538650422671495,358.88766180664396
1854.209,367.7599787068405,2.932916445045701,-0.0624862385156354,1.94730569753646,15.227695865664996,359.57482462363606
1857.793,367.5416983410765,2.7457879265323166,-0.10246573583193426,1.8768326900157897,15.467268188500556,365.88395327885365
1861.379,367.7573402070976,2.9772842189964837,-0.05961756700226614,1.9308623409554568,16.036255083924846,363.17783677674413
1864.971,367.2100715465945,3.2294926477619534,-0.12655291273458097,1.641912702275328,15.157642449189987,361.50566089525586
1868.571,366.66746603713045,2.7833751760135237,-0.10380757283710312,1.7199409469484042,15.352977143052115,364.71594451339814
1872.166,366.60551043466216,3.305927813892638,0.13100811910931506,1.832199101177324,15.60830585783663,358.361356772238
1875.756,367.04585911522236,2.670624522209185,0.1015873354799483,1.6898504246832569,15.559645711883418,357.47784860688245
1879.343,367.72565791005485,2.3001293675393204,-0.08309079613842489,2.01287591839792,15.373246621814644,358.04647494485977
1882.925,367.32277183562405,2.334385468472288,-0.20987703756584827,1.6774350143834935,14.816396173437406,357.15145857619075
1886.526,366.6853818539883,2.5825599316047487,-0.22197943051722585,1.9702586679715066,15.13326238668522,358.25466036838213
1890.118,366.73259207428134,2.710955893207479,-0.1508293926531189,1.7829374736418162,15.583113652081895,360.63818847111366
1893.715,366.56029693494804,3.339438051846248,-0.07864298981523347,1.6310671600979398,15.299591326833898,361.41425215262365
1897.306,367.5441598078991,3.100504089438629,-0.1621282808096378,1.8850153065374742,15.300097715154534,364.0925949454493
1900.902,369.01771101715883,2.6182656321301887,-0.18433005942872482,2.0970055499011218,15.56622655607647,364.1605525391299
1904.497,369.40477231779056,2.7455027190705352,-0.09488538721582496,1.745848386193404,14.578977442887101,360.9191076440676
1908.095,367.9992110688161,3.0508954173123355,-0.018109234806893786,1.5448543026560708,14.907805123675852,351.12883141952807
1911.691,367.70025851396343,3.306979344851186,-0.05487992884169272,1.9344717468434467,15.074543638577435,358.9787374246175
1915.284,367.5796134378945,3.7014413881520127,-0.06275055557053433,1.7327509820891065,15.348869547953296,358.7915299924144
1918.869,366.80669930739066,3.4744686628851538,-0.336906724598635,1.6074703970548094,15.378085745371529,362.56360452572557
1922.462,367.31912318635204,2.8461678871335487,0.09400739543209831,1.8327449273274776,14.73920681764749,363.9103062311241
1926.054,367.4208879160793,3.0006564599056276,-0.014160654153829387,2.1939636067649126,15.013391050028169,360.89493093382026
1929.645,367.8156813041344,1.9189625108555193,-0.34132395439239416,2.107074494141556,15.00303684413108,357.1020306501549
1933.241,367.80608874524216,2.9790317727036615,-0.23157443672419079,1.7129224676356527,15.119824040744398,357.76442703604516
1936.834,366.9912528967185,2.451211330475839,-0.0028919712631410655,1.6069931160862865,14.865917726289162,358.2902705245554
1940.431,368.36003022651494,2.4209901664721785,0.05249225261469136,1.7280489738306442,15.305691665472704,364.13364046163775
1944.033,367.9818511524492,2.693950807203595,-0.12082624660464819,1.9208642695590203,14.866447963040295,364.8988615831228
1947.627,366.3933165474308,2.6442522951409027,-0.05043900723339069,1.856269239252414,14.634624096426062,358.00880701967634
1951.218,366.2174370522758,2.310337020142159,-0.2359565782832168,1.81037756071072,15.26755308760101,363.0996950654696
1954.816,366.9659237471861,2.0897702278159027,-0.07683045556658559,1.7586722198552862,15.64337961796592,361.58000681032934
1958.414,368.282916383368,2.3127673209139776,-0.12077545235718683,1.7155169562295687,15.534478320513937,362.77848709148384
1962.013,367.3489616331457,2.145292140870236,-0.1055613341312017,1.890235483006343,15.83770137313999,360.378710163714
1965.605,365.6237721120268,2.261328380519263,-0.08913018562429355,2.3087924747278583,15.546351134004498,358.5924420996603
1969.202,365.69892924112224,3.4492403484135936,-0.33903632426290403,2.1129066286269653,15.227691070325406,360.7120085722011
1972.796,366.59321274407256,2.737707489925304,-0.07361082527501644,2.0700712612790326,15.378134200391065,361.42795862217633
1976.39,366.4031832354043,3.0719815763805682,-0.14318728401293684,2.135637432091896,15.42180818331725,359.9797465056946
1979.984,366.01358730944224,3.033208925613706,-0.11500617751799821,1.9465091652937665,15.60726976006487,363.6486357290383
1983.579,366.829695257292,3.0858703894700583,-0.084501070253187,1.810065573085752,15.277246098965147,365.538365073451
1987.17,366.93069943970994,2.2170160575738245,-0.0552612926311528,1.9370095131176235,14.792892577795051,359.9770179451234
1990.76,367.3125458489445,2.994362198641281,0.04252876632781423,1.7372127773979524,15.730622136399482,363.9779216353863
1994.349,367.08323954848396,2.9209556735799707,0.12666019680184326,1.690404588552833,15.365084450371599,358.77715635872744
1997.946,365.7537698561306,2.8817442825141004,0.019944931254446907,1.6507079368630146,15.498866201525084,359.1012303143566
2001.536,366.0242231826369,2.5421677737923982,-0.20383706563506915,2.1251184411516078,15.641266559237216,359.47494567671816
2005.13,366.2028039225175,2.7199070950040034,0.035378534950794634,1.7447970721825468,15.502946712370928,357.25636379382854
2008.729,366.8167628789561,3.070491477536734,0.03178623048859115,1.7394749806329688,15.765872565110946,362.4775255763576
2012.322,366.81008791927025,3.0313464945467503,-0.1468295437639412,1.7630409749930775,15.757642950082582,358.8229024975258
2015.92,365.50051746700126,3.6854727551636666,-0.09554987670559285,1.8363138140619113,16.19290839067927,363.61638138383177
2019.516,366.4641229201796,3.153930235380561,-0.09630483112355709,2.273290158269953,15.687775710689897,362.12727352364413
2023.109,366.53070634320954,3.00523477669773,-0.1382084104773329,1.838621135778022,15.839639660189425,361.6517601163677
2026.697,365.75669684091105,2.7318244491679904,-0.18889976683909498,1.9815914385704927,15.51197446583995,359.8060680870001
2030.296,365.7466000092999,3.3966097356522633,-0.0014261423947496343,1.8887471787396206,15.441722552409972,356.69981490338785
2033.889,366.2493618857379,3.1833950222999636,-0.14680434967363118,1.7149052054042713,15.66603225689534,354.293510115705
2037.486,367.7247645706418,3.712474073484702,-0.259608808245993,1.7037883284398903,15.787684610699232,356.64510719847516
2041.082,368.0864766060973,2.9954650079560854,-0.2562017032597169,1.891372546925739,15.096550776264257,361.844300694856
2044.675,365.987071970958,2.970334418347945,-0.21332646816517722,1.7144014751603862,15.063645745135451,358.39807419418094
2048.266,367.037249580239,3.389384550962124,-0.05371693264028778,1.7338157729141144,15.50913787486444,357.33798339349227
2051.862,367.75220083491104,3.692447420323853,-0.2012222443921449,1.9444532260504641,15.07610411092402,359.3619315582857
2055.455,365.72893128727713,2.9197391800014056,-0.07626549917966194,1.831535754253706,15.542492202637348,361.72042011743576
2059.056,366.22368130201613,3.1130336780670187,-0.17520365201324092,1.9017945185290088,15.177441521736018,360.7404843650379
2062.645,367.65388675458405,3.130052326858497,-0.20781238388161005,1.8369970364528034,15.03079091886702,359.64685083589
2066.243,367.63762999614084,3.360392032792455,-0.1714341031001191,1.7498200155002157,15.87722671573375,362.03973590516324
2069.839,366.04732607132775,2.733916038244119,-0.03314869699443345,1.7402632297545193,15.334509047565247,362.2280520967449
2073.431,365.79552340441154,3.2373824584310276,-0.21013481394047226,1.7811090472685538,15.217982301382577,362.3445014437845
2077.03,366.21288563195117,2.6192621490572408,-0.09736796001325503,2.0296690429778588,15.532378652996613,368.1320588624525
2080.638,367.18862309895945,3.177555221172686,-0.09623322912586815,1.7134088527963207,15.624587979314988,362.7048563723532
2084.243,367.7679267345964,3.044117822167585,-0.2845355377772661,1.5693012798691128,15.317742514193528,365.16028712447803
2087.842,366.5911503304773,2.744351749461938,-0.08391279718119361,1.8191860798739168,15.642819800718305,360.81551188452346
2091.435,366.3179000046879,2.9235229745236335,-0.21524425130116204,2.1366186449516875,16.510183139106505,361.98313534372306
2095.031,366.18348503322096,2.952160041948593,-0.1028016130079277,1.9470149138087127,16.16629039725493,356.51150746923145
2098.625,365.93546328366455,2.3929384810789283,0.0753797127799563,1.6676633648230117,15.89819517493578,360.57940955673905
2102.217,367.23901837036084,3.113782239183984,-0.23486950977296067,1.8398900830412923,15.716702258479511,360.5370437295765
2105.811,367.36362463837986,3.1528353464027017,0.014168974442973442,1.7282779403636297,15.967704550660228,356.4769068375752
2109.403,366.678948731947,2.6090316695207836,-0.16754235946436696,2.1180606239675863,15.761921500093491,359.0878505380078
2112.998,366.7612778113377,2.2373560613512664,-0.3123579915247445,1.6758624599098024,15.321791243899966,359.6029411060562
2116.591,366.14340968131654,2.833186180369776,0.011773733181816402,1.9082330159329461,15.722236311054811,350.9669284394188
2120.188,366.43896376690816,3.0646928333262937,-0.06347288930330756,2.1527284013616024,15.610892270003287,350.61102760623595
2123.785,367.0202990333911,2.4318912838112365,-0.2172106175713548,1.6786960810071694,15.60720065235752,357.3958978033663
2127.383,367.18425416352335,2.680009712714353,-0.2160100596024125,2.0196060446353608,15.162997147963528,360.91019409594844
2130.977,367.7862993723071,2.7062362704963725,-0.1478809516593383,1.9121390306888124,15.8787699001381,356.8897965835742
2134.57,367.62094936803055,2.385165701127866,-0.10034936469707059,1.895047404757565,14.966709877403664,357.9397369320126
2138.163,367.15844096137465,2.509470351026397,-0.1589367810066339,1.8005665905207169,15.527755988308494,361.24201790645645
2141.758,367.9554819037296,2.7504435535691134,-0.0665989780885932,2.1684595671236986,15.442647103663873,362.05532795704784
2145.352,367.034873996712,3.145842971910171,-0.10967675279133167,1.8845642117832204,15.728281596741073,359.5179127317041
2148.944,366.46129501482835,3.120039065835819,-0.10162830144709395,2.0799023289121665,15.50162625935965,362.166960289392
2152.544,367.79180638091105,2.8771638035515097,-0.0933722061514215,1.9751811723754353,15.795617793870846,363.194622585474
2156.137,367.1267661020611,2.7702483514435357,0.0023656561277372967,1.7970665417547775,15.560885967926263,364.6130142178501
2159.731,365.91263774549145,3.3381951567961607,-0.06129509174608001,1.9929984214719167,15.4549132753177,361.88467414378806
2163.33,365.6613270626982,2.8920847442443676,-0.16077390200505648,2.081207559520594,15.40818881890362,359.2343778048105
2166.916,366.27247992688973,3.6226837503550344,-0.18883416447934354,2.1393845607178523,15.748545965295913,357.33936143079507
2170.503,366.3491462936173,2.6180946204973674,-0.06659232651032643,1.9505247066802969,15.19630823412388,355.8736415680645
2174.084,366.7516838447401,3.395763431215328,-0.013417635652194601,1.592408346020724,14.83670066822669,358.9225043061376
2177.674,367.0951683538692,2.9241750057395244,-0.24387953049907388,1.720642147183653,14.587232642736963,361.90315123360296
2181.259,367.4948981517912,2.7814678738013856,-0.040472224503789116,1.6641514543965863,14.790634679956025,359.0324253747987
2184.856,366.8942431623871,2.4723508830249625,-0.0801180667594678,1.5973208069321734,14.089400334688811,356.29244531034453
2188.453,366.474456754965,3.5006332711233874,-0.10468451439073304,1.965939737954501,15.134601153064192,357.75242002141397
2192.044,367.02758342842844,2.8433829708818505,-0.08438319932869837,2.0726636963318312,15.170774740525147,362.1864921446913
2195.637,367.9837538921448,2.7571515967367377,0.024761939121253365,1.9998243670606186,15.743561176684347,366.6834106870301
2199.221,367.39804351601344,3.452747452789947,-0.07913943888536334,1.999712380685505,16.050896278320888,363.9567394243105
2202.811,366.7370440990022,3.5052794072911593,-0.2192153918173705,1.8414517847358085,15.923807672132886,364.5611821406796
2206.392,367.0956944702987,3.805330087368703,-0.19637091586511096,1.9723454472225281,15.35754507443314,364.5576590762732
2209.974,365.9785058222694,2.940330721177628,-0.10484336877957377,1.8313929510274176,15.209347737149706,361.163507203783
2213.565,365.52815168760725,3.4992477641935946,-0.19616072995845887,1.7785140915995123,15.859713880831853,356.9070938353311
2217.162,366.2081235727931,3.749846743343454,0.09207335888115825,1.9505715214550363,15.921631661353013,358.8899777691534
2220.75,366.85454200594165,2.908770412186223,-0.18673444134165187,1.8108430903826673,15.501613960168555,359.5026464629437
2224.342,367.0495522844597,2.9060261538365726,0.16378004424110937,1.8385038620777208,16.104606641580613,363.40080738147356
2227.939,366.8161605007664,3.0387550004132855,-0.06934569615103234,2.109787932892975,16.039369061613137,359.4756894453215
2231.533,366.59430386857207,3.735991375148238,-0.1189447083250422,1.76528638921522,15.717089909290475,359.37770908173576
2235.133,365.9097297226008,2.757250331344187,0.003313298360152955,1.8623106343224247,15.21399282703704,358.7298219300858
2238.721,365.7632640773136,2.547278255749915,0.02406480755508466,1.9947733314932363,15.710908777645457,358.88913857291953
2242.309,365.27715445475326,3.7434036111827576,-0.08142807446729479,2.088752256703374,15.533908250705597,359.6534377469647
2245.907,366.1615616172652,2.9986503259940065,-0.10113856831454925,1.8343142789096167,15.956573064001498,359.9415048049829
2249.504,367.01600772924127,3.118965668140177,-0.066220102300617,1.87774448527336,16.245882693905134,359.7904531743873
2253.103,366.4192237550042,2.886568564928981,0.11156921225413194,1.989145995601599,16.09395530399519,361.8118053738134
2256.695,366.3787198275517,3.064264256879183,0.017030584433105,2.0731294259473847,16.667200014785518,362.34117212755274
2260.288,366.71599905600846,3.5158102786650423,-0.08515575694391807,2.250085630463053,15.446818474751993,361.53322223387056
2263.871,366.5443819826899,2.7127494138508697,-0.13302922573597117,1.9882686742500162,15.589159611246371,355.1033553843142
2267.459,366.1118404283529,2.5994598914811435,-0.1274410777324259,2.287438808854061,15.163846626808565,358.12391563697116
2271.044,365.7889049978089,2.726216302549981,-0.15841403213952296,1.9669440165798147,15.100130611735333,361.22072800819313
2274.636,366.81950279077796,2.9972856604556846,-0.11290555016417606,1.715472862773024,15.146490103421165,362.4841904847293
2278.224,366.1682862032533,2.966806325922848,-0.10887849383822028,1.6449557138059574,15.697896625159036,356.1211849952616
2281.814,365.00966648971615,2.3651765802452522,-0.22213343205936173,1.8102862300769165,15.36969174950191,357.9180460971049
2285.405,365.28211454615985,3.4102839637725166,-0.1485588764300632,1.919534664675825,15.767370914951247,359.7651410771764
2288.999,365.4798618329316,2.8190299530102476,0.010415928278688901,1.9592690894875617,15.555586105796259,357.89900694976916
2292.6,365.9150749625256,2.689124876975192,-0.10935662592224357,2.08026933773003,15.009822090046754,358.4722996256859
2296.2,365.64738032576753,2.8423722439114876,-0.17308470775814006,2.071994235434231,15.572466985950348,365.3693116710423
2299.792,366.42902945922674,2.9302126609152226,-0.19797697926417543,1.9723468775071498,15.405044228088727,367.8407069102259
2303.385,367.63654696621654,3.1721368130037724,-0.10259473801184833,2.226081238336571,15.420949508042819,363.4815600555147
2306.984,366.50742037211717,3.2688644319112075,-0.03891908750063435,2.2154867673540015,15.745322135917645,362.4948611224885
2310.584,365.61088074866456,3.3398734231187994,0.06940622134344995,2.0569486153407084,16.01635553794812,360.69790918515537
2314.185,366.2733292708975,3.1859987439254125,-0.19032780510520522,1.956022945684255,15.842449013035525,360.5127933555521
2317.765,367.25768428690833,3.668710491549304,0.08223163232330476,2.1386870395511552,15.699407405690714,361.5597599992186
2321.351,367.2833987387747,3.1802136632840163,-0.004580497989798466,2.236168976728424,15.429146044400845,360.32477578222773
2324.935,366.0939790651689,3.027460420110137,-0.19665290057966597,1.8125821599329515,15.194210419929668,361.4083211013456
2328.53,365.77508221419265,2.4320297626890124,-0.007387816181798052,1.9062497955668771,15.558126144842822,358.32232227090606
2332.129,366.21127459334235,3.299980047760436,-0.09651250958247876,2.325870920448597,15.322333402548102,355.38952808021054
2335.724,366.0453782744662,3.2696172595488426,-0.12188882711533004,1.742126791020923,16.171544072385856,354.526208198325
2339.328,365.53872989633265,2.47015538244983,0.01149996509969271,1.8578982945690865,16.327212553486362,354.5525510574954
2342.923,366.38706497760137,3.073420869113463,-0.013717759299586497,2.053061984741698,15.105521461268632,353.7953873268434
2346.513,365.9242332548348,2.9260932260502535,-0.11458666638520265,2.2309253453809474,15.061975624361827,353.0378871725063
2350.104,366.0502524730715,2.846496984466122,-0.2535297588612688,1.9827275376984699,15.180245040580145,352.08148414689003
