time/s,smt_CO2,smt_HCO3,smt_O2,PS_rate,Ub,Uc,cyt_CO2
4694.106,17.79586615632335,2569.9280883699234,348.39102076322143,3.4627270448790218e-18,3.9417944569283955e-19,3.068547599186183e-18,15.769169910623269
4697.696,17.780491832029313,2569.8281281453615,348.50635531207746,3.4671579959467037e-18,3.9700832538812026e-19,3.0701496705585833e-18,15.752737459664798
4701.291,17.765330846530233,2569.727804263678,348.62184017926006,3.47144938723208e-18,3.9971079119659516e-19,3.071738596035484e-18,15.73652703002492
4704.884,17.750379492303637,2569.6271259008968,348.73746989626795,3.475602920376977e-18,4.0228725705435444e-19,3.0733156633226227e-18,15.720534063684855
4708.475,17.735634091029358,2569.5261021326733,348.85323906576576,3.479620495007985e-18,4.0473839339616625e-19,3.0748821016118193e-18,15.70475407047507
4712.058,17.721090995035834,2569.42474192333,348.96914237110224,3.483504204720869e-18,4.0706512285991504e-19,3.076439081860954e-18,15.689182629336635
4715.64,17.706746588709898,2569.3230541150815,349.085174585677,3.487256332144511e-18,4.0926861505716924e-19,3.0779877170873413e-18,15.673815389537264
4719.23,17.692597289870957,2569.221047417485,349.20133058211206,3.49087934308734e-18,4.113502804125201e-19,3.0795290626748207e-18,15.658648071842661
4722.811,17.678639551109978,2569.1187303971774,349.317605341181,3.494375879773804e-18,4.133117630783449e-19,3.0810641166954587e-18,15.643676469643031
4726.393,17.664869861093997,2569.0161114679186,349.43399396045584,3.497748753182478e-18,4.151549329359984e-19,3.0825938202464794e-18,15.628896450035061
4729.973,17.65128474583646,2568.9131988810072,349.5504916626245,3.501000934502091e-18,4.1688187669842197e-19,3.0841190578036703e-18,15.614303954858835
4733.563,17.637880769933986,2568.810000716097,349.6670938034374,3.504135545725991e-18,4.184948881337771e-19,3.0856406575922143e-18,15.599895001689683
4737.153,17.624654537769715,2568.7065248724584,349.78379587923973,3.507155849409647e-18,4.199964574332672e-19,3.0871593919763803e-18,15.585665684784143
4740.736,17.611602694683512,2568.602779060735,349.9005935340501,3.5100652376204034e-18,4.213892597509267e-19,3.0886759778694766e-18,15.571612175979396
4744.3279999999995,17.598721928109235,2568.498770795216,350.017482566143,3.512867220112641e-18,4.226761429471418e-19,3.0901910771654995e-18,15.557730725545458
4747.915,17.586008968679042,2568.3945073866885,350.1344589341008,3.51556541176548e-18,4.2386011457123806e-19,3.0917052971942415e-18,15.544017662988876
4751.501,17.573460591294666,2568.28999593588,350.2515187622935,3.518163519324441e-18,4.2494432812295717e-19,3.0932191912014837e-18,15.530469397806872
4755.079000000001,17.561073616165675,2568.1852433275462,350.36865834575644,3.520665327491872e-18,4.2593206863586213e-19,3.0947332588560096e-18,15.51708242019072
4758.66,17.548844909814154,2568.0802562252243,350.48587415442984,3.523074684414987e-18,4.268267376295438e-19,3.0962479467854434e-18,15.503853301676518
4762.2429999999995,17.536771386045892,2567.9750410666907,350.60316283673154,3.525395486623559e-18,4.276318374810596e-19,3.097763649142499e-18,15.490778695742394
4765.823,17.52485000688721,2567.869604060147,350.7205212224336,3.5276316634728486e-18,4.28350955269047e-19,3.0992807082038014e-18,15.47785533834982
4769.407,17.513077783487244,2567.7639511811617,350.8379463248189,3.529787161150184e-18,4.2898774614725996e-19,3.1007994150029245e-18,15.46508004842779
4772.988,17.50145177698481,2567.6580881703912,350.95543534209247,3.531865926306718e-18,4.295459163070445e-19,3.102320009999673e-18,15.452449728297644
4776.571,17.48996909933934,2567.5520205320986,351.07298565803046,3.533871889378304e-18,4.300292055910054e-19,3.1038426837872992e-18,15.439961364036911
4780.153,17.478626914124902,2567.445753533496,351.19059484184714,3.535808947649619e-18,4.3044136981069035e-19,3.1053675778389283e-18,15.427612025780313
4783.737,17.467422437286587,2567.339292204914,351.30826064726796,3.5376809481365725e-18,4.307861628414769e-19,3.1068947852950955e-18,15.415398867956036
4787.331,17.45635293785822,2567.232641340813,351.4259810107966,3.539491670363201e-18,4.310673185688088e-19,3.1084243517943925e-18,15.403319129454795
4790.920999999999,17.445415738640413,2567.1258055016588,351.5437540491691,3.541244809110502e-18,4.312885327614294e-19,3.1099562763490726e-18,15.391370133729582
4794.505999999999,17.434608216837837,2567.0187890166394,351.66157805599124,3.5429439572152474e-18,4.314534449480382e-19,3.1114905122672092e-18,15.379549288823878
