,O2,CO2,45CO2,47CO2,49CO2,O2_Ar
4217.437,348.23277218273273,2.7902706957503307,3.263594732000793,5.4344063808556795,8.601685579761016,347.9323461683975
4221.022,348.28607241241514,2.4506357927741855,2.9941522054109533,6.128677637699453,8.678726681724518,351.54752021130815
4224.615,348.53863308611454,3.0375527440475505,3.155931232298284,5.474756961658463,8.69291350568621,349.70725116303686
4228.192,348.53374260290644,3.264742994823589,3.6816673244261215,5.741164221229855,9.099327354513175,352.16731260891686
4231.78,347.8883980199681,4.050337248033323,3.6414404192040974,5.527773209549617,8.6172813262713,350.5041783346013
4235.368,347.3125857474241,2.609453110543155,3.459651668790603,5.9305400176316825,8.48289033792911,351.6401729416434
4238.951,346.70238673880993,2.822649026927454,3.010535305547847,5.365019538494407,8.743721140899753,348.0390841827461
4242.533,348.5949498131166,3.420528948995983,3.189623115339456,5.494702094703009,8.527945940722104,346.9916853447243
4246.112,349.2868184783906,2.963692308989867,3.137620924045259,5.400810439741964,8.230688659806239,344.1033364595098
4249.709,348.1294323901248,2.8896948610582096,3.176446775610311,6.388842956110921,8.598841705745269,348.4983047607205
4253.302,347.9853297601353,3.358607599419745,3.9948680331482747,5.998763054602364,8.717346989398298,346.6318538011987
4256.891,347.61256635807166,2.9674503370220884,3.038627756863548,5.297068790983636,8.272759240853441,349.71095374319833
4260.476,347.6882214249293,2.600783099071042,3.4079037582611513,5.500509911530805,8.402483053487625,348.51167695484787
4264.059,347.9857718377419,3.12742421286479,3.7760677452888465,5.873488697831885,7.986438311901023,343.4586497623749
4267.645,346.7847852042876,3.290648793766164,3.6354589402014303,6.152814765605481,8.341480550874621,341.42049896479836
4271.232,347.01756254172346,2.8453385594207865,2.77025576656497,5.764516801270533,8.95864268154945,346.0223636167782
4274.814,347.39624612734946,3.367816423327594,3.016092472654174,5.94815026177024,8.437603129153,350.79269636317474
4278.399,347.81114358615963,2.568811696058663,3.4523970824982024,5.500846757817518,8.398233943044383,352.4201854915809
4281.983,347.3017761988388,3.047693509625475,3.7439167594647675,5.467730592461007,8.51355207093388,345.5165168945901
4285.566,346.20707312152706,3.2611368372463314,3.5983686746960437,5.4260899270942655,8.600108706318803,346.5873142152193
4289.154,346.5078018559086,2.3005419891549916,3.2299295174957594,5.403101052143094,9.019085403051259,349.8980348657278
4292.748,347.384273658109,3.0373940367989447,3.6524021581467636,5.693609828062935,8.572494837499706,345.7983516342308
4296.329,347.07033974342056,3.1361683725752036,3.1636621064992543,5.291627057394585,8.358061613064631,340.31037593715405
4299.918,346.67454650521387,2.7012365616409455,3.1490243088322054,5.361489219068159,8.55938795274754,344.60208528143477
4303.509,346.97241363654274,3.9611317339590073,3.4694736050834227,5.681576959968721,8.530893216748332,346.5888194419071
4307.093,346.42498994364416,3.2677136525224237,3.155372336321432,6.352080588528139,8.087736559944288,346.9405807982862
4310.677,345.4091997418457,3.315356435367457,3.173492344632077,6.1512475568858065,8.214671557187794,348.63287815612597
4314.258,346.5718494640007,2.6942746679361242,3.4744013430097183,6.121250210061564,8.306229851981918,350.26379268418157
4317.841,347.0470096331447,3.3014488244359232,3.6485507728319924,5.694523788939107,8.136478687225631,347.16179371436453
4321.433,345.3852529917592,2.538958161384279,3.9541103064096808,5.512395591849862,8.010302872345552,344.79806124054596
4325.035,345.2021864239923,2.8315160021969423,3.770800336158536,5.782415652232041,8.299656249679835,341.92169537190557
4328.626,346.5397242756205,3.349009933519454,3.018608714010005,5.733960106161235,8.083519180779033,345.7268551258005
4332.221,347.2935069289868,2.9749467030632974,3.9691480792434355,6.0203036649067005,7.827272585624651,350.46188754881405
4335.813,346.95935257791444,2.961203689680799,4.014474981910037,5.53898723669288,7.735486198212086,351.61795332524827
4339.397,346.04113399947175,2.588989571441238,3.240474875908001,5.492245259137785,8.281952489746114,344.57026921118114
4342.978,346.7902401053068,2.404843898293634,4.375717686516161,5.4297608592494075,8.375056691696193,350.2391341938096
4346.563,347.0156698553092,2.2943427582436273,4.080761377110216,5.623062720582868,8.208655854628168,351.54262258396466
4350.151,345.90298705068506,3.200064085892545,4.111449363158233,6.005099450222674,7.961313369942862,346.14704051089006
4353.744,346.3813831554987,2.916708464908846,4.027220090704803,5.856068408889562,7.945711493374332,345.83881938623836
4357.328,347.10229290116945,2.6621942905714495,4.273712526312319,5.6816676625389215,7.999118952888527,347.92955890150637
4360.916,346.7555829552431,2.457408779887164,3.8655336386069723,5.801792058439506,7.718257051159472,343.99269196967873
4364.514,345.9438103103574,3.3681202887294313,3.839399929178563,5.287635817757251,7.713711393321317,343.166454421336
4368.108,346.299804780604,3.050433855254746,4.234750794050027,5.386571255039767,7.533677586797832,345.67275799436914
4371.698,347.9238002902045,3.3927991579314805,3.8399506730578925,5.4326673747150505,8.07569369348576,349.32657745749225
4375.286,347.0963618862196,3.2653001176024214,4.06591678085235,5.441032843265761,7.738512306636924,344.68313607173
4378.869,346.62962755057924,3.7934111320993886,4.286996841550259,6.143882233927046,7.759580519553266,343.24793256229225
4382.451,346.79191889217105,3.2029177053923856,4.462988270828257,5.69793138160366,7.688938407122644,345.58026148104466
4386.036,346.8340785882464,3.6483706831262666,3.6985458858379796,5.580542625006942,8.096756306567055,350.1341960839467
4389.624,346.2001863986403,3.033903840476001,4.163185093579136,5.781936315365689,7.975143765178088,344.69013774334496
4393.211,345.8402318275642,3.474797410775545,4.153370277873372,5.56907387751722,7.9124924722375445,338.48127392569
4396.803,347.35045179987367,2.907713634868292,3.862955590665115,5.650572395901612,7.608079402987256,349.24955447683527
4400.387,347.3638612801742,3.2217997381045067,4.179677323570659,5.41651106515363,7.561192505011166,346.67938420290915
4403.976,346.2440902825987,2.682742553510825,4.3203953440699365,5.494604797079315,7.843543443187099,348.5848504856892
4407.56,346.50183409257966,2.678255302046677,4.597340908021073,5.078485590845726,7.917338807275786,348.9362652915211
4411.144,346.2388861243548,3.0342400358108366,4.5884545575274505,5.386724465296231,7.687758740588614,349.13676939290235
4414.726,345.4598373513914,2.941338865997302,4.304769081380451,5.363570863298917,7.765882015022364,345.5355962424225
4418.322,346.85589121693613,2.867376131838472,4.349645233720477,5.501013810539669,7.57070804806371,345.56437633375003
4421.916,347.17679738512027,3.2905999536657164,4.531111438112085,5.864179941810225,7.328041114340309,345.69162727302626
4425.503,347.0293263479494,3.279101864863336,4.0889190909991715,5.953580794202653,7.6929515932754695,351.55684819143664
4429.089,347.05673726281367,3.474803403312538,4.129086637175739,5.592190831171571,7.996760854663569,353.4574042265707
4432.674,346.62093608910203,2.7095435231861007,3.9967424341086146,5.617394666164128,6.931153665685295,349.07206931275095
4436.263,347.3824820858411,2.2620271577736286,3.967388017374129,5.156197010049621,6.899060384889401,347.6906314668151
4439.851,347.25316272474794,2.9712865695421526,4.20878225486441,5.015733229869219,7.577206309414869,352.9745972932838
4443.447,347.51620767864586,2.939488159492654,3.8730906184942158,4.99832003043272,7.821136299500448,352.8866613003419
4447.047,347.88030626003075,2.6524775081500755,4.268679884113914,5.66121855770315,7.664671383181946,346.8192730041725
4450.643,346.8582319647171,3.1571178422948565,4.357189772707684,5.812162094270669,7.084926005887853,345.42843841419335
4454.24,346.65710364222065,3.4729285692527223,4.691059478012495,5.0589484857584806,6.918499778810412,344.4269422570072
4457.827,345.36687498750365,2.8406110005486997,4.614431360370987,5.28532566051032,7.376436579422309,343.3827936699088
4461.417,345.7832562302833,3.0522358062818884,4.3628109986535435,5.586208966543697,7.256096834732876,346.9223197902334
4465.0,346.52824912333125,2.899715874610547,4.355523671085225,5.594287126049213,7.208734376241655,347.29546431951337
4468.584,347.1339577631914,3.3995944879994715,4.783518181008457,5.726597600133198,7.379422869819314,345.5805686261745
4472.165,348.1901488306872,2.848299667028442,4.581926982911771,5.4460901371831385,7.249165279239167,352.8649614045872
4475.753,347.43698156348387,3.208454008207759,5.385000258223915,5.362517246211924,7.385184122076372,349.8687243032755
4479.347,346.6482762365735,3.4204774189667675,4.2092645772382475,5.517450048644438,7.130141534740254,348.31192248474616
4482.939,347.1517769853553,3.215511732845186,4.406948205296095,5.16667619826695,7.052400327480114,357.03473839985276
4486.525,347.65575718104867,2.821470562217339,4.200283284312047,5.354304851900259,7.536549280208122,347.9556095681019
4490.117,347.49481901118145,2.620970631995955,4.435706438866984,5.8535671188966285,7.309015263939647,352.57589419146063
4493.697,346.7965326589119,2.8761290220617495,4.2921249091029035,5.990861652878306,7.172343996512025,356.8856776302468
4497.276,347.17523062626555,2.680550857360817,4.680433448532096,5.493531881723523,7.334018742217462,347.8677339348438
4500.858,347.30430900669467,3.097893497134513,4.292550846226686,5.563781292932002,7.122014920286287,344.0357341266731
4504.452,347.6070990827651,2.869241592054359,4.339909272221402,4.893844387430999,7.059094304796977,348.2179362849495
4508.039,347.7180571715067,3.349675671632885,4.441996404015258,5.311546336896506,7.154869809333556,350.3354933756639
4511.629,346.9746996731869,3.4236056880915373,4.4450247586129485,5.417384617374545,7.157216539151378,342.7585782710442
4515.214,346.71106719600766,2.7720712291501246,4.3185833792147745,5.338481554489738,7.154960965558574,341.650331748242
4518.8,347.3404110200696,2.5679926334273846,4.298828909296305,5.432369843486368,7.017027226707351,348.4866624057277
4522.394,347.48294894903785,2.7311637390575054,5.007637265608238,5.222708635435232,7.227537500169723,354.54913036465217
4525.983,347.6980219831207,2.362072848396516,4.448204590021997,5.272133255214999,7.359201880789365,349.254869318956
4529.571,348.04248833312215,2.9102637999610623,4.62112479146493,5.166928689884919,7.2201437477281205,342.43012465611395
4533.174,348.38342707858396,3.4232828294857285,4.638842313158129,5.599065638427101,7.050621418918876,348.34073214486955
4536.77,348.9460121377067,3.1093447450820837,5.1210903286263205,5.723851754144264,7.281202129623397,350.3002673371127
4540.368,348.7653834403183,3.002281587041159,4.452357951773577,5.461383149447788,6.591837171911199,348.18951476137363
4543.963,348.0459817299612,3.395093646508336,4.403227645684223,5.578978089887907,6.851479309629812,350.01818249078246
4547.559,347.5090832547524,2.6229470156215173,4.412874236354651,5.3954082127024225,7.320812213686397,344.34033515669097
4551.152,347.07712596224684,2.352777838256217,4.226353481884809,5.423012034970542,7.101747755208331,345.27313435640684
4554.751,347.94234274601354,1.7714594406378474,4.711982240214257,5.528210177906199,7.064023655991918,353.83948529189314
4558.352,347.8580950851904,2.142387182713088,4.7217930831276895,5.638306964040294,7.082756831472057,351.5279836698376
4561.95,346.9667037707159,2.4745686089693635,4.438308266075841,5.536215744083801,6.5045479897561,351.1776991376323
4565.549,347.337647547691,2.8236561156544657,4.881908024504109,5.650604899513261,7.046755450910932,351.58298456101863
4569.139,347.70369337650783,2.822472999981809,4.2936973446649285,5.381657576144705,7.409144462852868,349.2167266735417
4572.724,347.71472255653094,3.149120998698714,4.480110611151858,5.477058895529382,7.312258931276651,341.8567279972639
4576.314,347.61455329004633,3.2438269269614204,4.263811787685511,5.3080762211576324,7.185214829225922,344.2066180899233
4579.907,348.6457202573811,3.3430702659194744,4.954732696122371,5.481884469780838,7.11950257315342,350.7748255813671
4583.496,349.75295053315807,4.219919000942146,4.420992007092809,5.662057018727425,6.667566447914259,350.3627589563397
4587.089,349.2302229085381,3.3221701604573575,4.423879237694782,5.61176331368345,6.956608943300431,352.84844351203833
4590.69,348.4822036003442,2.7624443194984134,4.734054793633736,5.6644397643945785,6.948406370246974,350.433149217983
4594.278,347.9391562509396,3.2766675699821057,4.710196255612757,5.711125160770615,6.897494750282517,346.86839990130454
4597.871,348.6348482750916,3.3599278616476718,4.552550839391019,5.550897549861103,6.799885992277902,344.7271569071009
4601.467,349.360450383959,3.4748197744672527,4.533682536036926,5.295064257151801,7.414025455470755,351.132498562633
4605.06,348.86411630894384,3.3399156602950772,4.732391820107458,5.47769524206813,7.4539455419339005,354.8353344173424
4608.652,348.58893273508755,2.6760954945861446,4.698781612513474,5.632786229862704,7.1019784846029275,350.17989433399083
4612.243,349.6875262879737,2.7664570357197595,4.41472374624422,5.616199610548108,7.612320920618209,349.8505447493968
4615.837,350.19007379525755,2.9938929916246386,5.726580072816287,5.4377354928483355,7.391633012649152,354.2807359211101
4619.43,349.44081404004913,2.8814127300184107,4.819289347106682,4.905772820257472,6.415738034567473,349.2255739703506
4623.024,348.6323731764009,3.006598321542968,4.889453107608724,5.099375291334436,6.671978968232922,346.0961403206811
4626.621,348.9443625948255,2.308423237396112,4.664428735105854,5.903571759969669,7.0032451367472905,348.3792892481775
4630.211,348.9788298282403,2.481436998224082,4.715394227496393,5.498713856246334,6.907314019245334,347.8878590229166
4633.806,349.0727874898774,1.928979263450976,4.662503018907054,5.266263237407776,6.565312407834128,351.9588493439252
4637.401,350.20651661755267,2.8500063479749915,5.042726630677366,5.5217284253544445,7.0824261331739224,351.999626275921
4640.99,350.2215632892923,2.1060396695235455,4.849149356444619,5.045481797968457,7.433096458502944,353.99160029713613
4644.587,350.1054539630852,2.6356839553606424,5.026109649400427,5.63041576095243,7.044326140335258,346.9634198590782
4648.178,350.7385368909049,2.0183676570137226,4.487974742404923,5.748589219935589,7.247587617508885,351.6349729652684
4651.771,349.7426365628161,3.0631981384911264,4.268532448190313,5.844522625624983,7.244217818609499,348.8668855711532
4655.373,349.89876679134767,3.366756448927233,4.565212077744807,5.665412677518614,6.895640731703643,354.2228975658124
4658.972,350.9937000175771,2.3909108834189543,4.687457523176332,5.206736810439276,6.749668771772672,355.935806961328
4662.566,350.8044226917927,2.3057952832529645,4.723052595494532,5.536330451764386,7.308192855438978,355.36432178724056
4666.163,351.34077275464773,2.5421971428641137,4.765464651507717,5.28134538277496,7.040759889127475,351.82300998012636
4669.756,350.5461967406677,2.846987201212202,4.818902096580662,5.431878844724722,6.723519814191921,354.66049365773824
4673.348,348.96586280128713,3.160198817208192,4.413720440842651,5.31578937057418,6.74446008798914,357.88840887219123
4676.948,348.1868437601484,2.5205498444211476,4.918248028243507,5.3918142822823345,6.715497991507725,359.5758357221519
4680.541,347.9258678400085,2.2072073394072373,4.624567681324587,5.739880527705898,6.863086019132486,355.96626470263516
4684.135,348.0555867208172,2.736167695480744,4.6100648148387275,5.637433102349197,7.032985246297241,351.10417592734206
4687.727,347.5798590700611,3.193323225079778,4.513563598762673,5.449572707943821,7.073646874565161,351.0238314763678
4691.322,348.6348394303451,3.0728206355241157,5.0640619431368235,5.476464784673085,7.046145263367469,351.38404893899366
4694.923,350.24676869822736,3.076230128504202,4.955335657150384,5.712350705901519,6.735001799159936,354.1618815140159
4698.508,350.6779910618166,3.034384950932854,4.177753913940578,5.591963430544143,7.284238687271836,349.1384864940928
4702.095,349.1420939702165,3.050551111675575,4.6190765230289665,5.435393627578814,6.783738370646381,347.21886803901793
4705.687,349.2690452833899,1.9508053149275393,4.921499358416512,5.32549795121498,6.274932833501168,354.2551851929188
4709.275,350.52305217569784,3.0398315179713875,4.828518772192935,6.084896744354548,6.527429241437919,359.8689807351007
4712.869,351.61595753831944,2.8926273212710205,4.863160451031035,5.780914749144314,7.0240127368645515,357.290475103773
4716.464,352.14837699898857,3.1835301948141286,5.531707857702058,5.586960338362135,6.229048555630718,355.27076967187315
4720.043,351.8616807459064,3.3473402124557095,4.808814397683603,5.945249549361685,6.497892279510273,359.1826085305094
4723.627,351.7649043541788,3.705091147139824,4.4194649028856645,5.942570520731003,7.0553249050772555,353.1819917156382
4727.21,351.29252998682074,3.101674214353462,5.06246789438563,5.80329516436111,7.27162946277053,352.90680009814434
4730.794,351.12496233464327,3.1196602287297828,4.325252394828255,5.632461498792908,7.28716868343902,355.86406176180236
4734.381,351.5066245021621,3.227467151086728,4.764895077007729,5.3175463837135695,7.087754300497449,358.73051219920194
4737.969,351.64594250223973,3.634429264362427,5.1005656696823936,5.273811103505787,7.384162839740675,353.089749350869
4741.549,351.7995163220295,3.109398904450363,5.478723570349853,5.313812111809634,6.921375399883467,356.18133842497423
4745.138,351.9210875182473,3.0200114332376797,4.538364968765267,5.532661086575303,6.727706023673674,359.21011518301896
4748.735,351.35322583963176,2.7482702215603405,4.664070231097116,5.327802168113821,6.853957185297145,358.6118701966525
4752.333,351.47675296542053,2.736690662997616,4.475963217152271,5.034163434129541,6.69624781070843,359.01181790878013
4755.929,350.8790194482638,2.9244421215774126,5.363677929088809,5.406618919466755,6.840385728840393,355.9730673762386
4759.524,350.69446308211116,2.908928389877646,4.651664092980362,5.641804718257062,6.773848515422967,355.23943178281075
4763.119,352.7923024900176,3.760845042711177,5.155212237659646,5.726243476052536,6.600321710519608,357.4156755332999
4766.722,352.13449418077323,3.1657333929498384,4.861671640554851,5.4405953457560505,7.167744007637819,354.66319052767165
4770.319,351.08384818606675,3.147638978017728,4.7243101100378935,5.750062691273865,6.85388800592244,354.74548104048654
4773.915,352.5402127076762,2.806765719441393,4.6615176233883515,5.31021325634422,6.204782030479541,358.6874604850114
4777.508,352.0619860715004,2.809848993217072,4.516628613814823,5.797468139292286,6.726976301564773,359.42212225725115
4781.09,352.21020194513636,3.1162209987624436,4.988845985580263,5.6067313127599885,6.54733314439553,355.2893213442916
4784.684,352.9866068747607,3.1037018489539827,4.879782051973186,5.63305883271954,6.730560590488518,352.8634877024029
4788.283,352.62769986411934,3.607446552315954,4.590531152633091,5.721077846035807,7.055117766803894,351.46061337025066
4791.877,352.6242576698808,2.9649526085057025,4.595783535062713,5.586509445197124,6.784626135543038,356.5545765797391
4795.477,353.0059400540809,2.531523421979425,5.022959410514568,5.516478285069556,6.329236813402481,355.83874808021494
4799.07,353.5373805346812,2.1335957924647717,4.6504194292663605,5.185673918186707,6.467540826056428,355.7965374974971
4802.662,353.5147303335219,3.0737282860728508,4.209546917175269,5.912524706978537,7.08957048375739,357.6820196343704
4806.247,353.69015440898795,2.808326097901338,4.789332756300615,5.9198301953886725,7.039984404092524,361.4932812284124
4809.837,353.52827165185886,2.6543320336763503,4.6935031397264275,5.600749143967746,6.7306052373706216,357.47069781374336
4813.427,353.604222770326,3.245393814241041,4.4382487408600735,5.810115550954584,7.144553185858408,356.9371367855508
4817.024,354.2853859090203,3.1658306125332314,5.14884492070551,5.47939978651562,6.614831196376936,353.83370252608466
4820.616,354.7696031563698,3.1795530839505455,4.758542416689095,5.411005064024675,6.151728763154574,353.9017049687602
4824.209,353.4463985977995,3.5432229696436046,4.770735316645537,5.691483690915183,6.843267554707078,350.4494979841162
4827.797,353.2139758021394,2.9792012372499386,5.174335246787803,6.015959291624667,6.756830272918712,350.8388763591993
4831.379,354.6939581006755,3.2125903455930658,4.858560942633002,5.947633474291903,6.836710207829932,357.2011319819323
4834.965,355.1986229504142,3.226370476635618,5.059587808494111,5.895100374669148,6.5257203278913485,354.79260685428795
4838.552,354.7656104901007,2.863877163301642,4.57533568701447,5.533727862451669,6.6214717098103675,359.3077948781706
4842.14,354.6066406534794,2.661222645596494,4.88277912810177,5.565728310146129,6.744470092615493,361.77930640752544
4845.727,354.22314202509887,2.670978164342459,5.282110858115336,5.558473903179739,6.972746829438198,362.08716909552936
4849.317,353.93706163596914,3.2137756563050566,4.3552027620030955,5.618037352748749,6.769717057245331,356.12907348233017
4852.898,354.91026240070914,2.7797065256041833,4.779574782588366,5.394157648321312,6.696126849202478,355.29270893923837
4856.478,356.3927491880911,2.3581901696858223,5.332575331895017,5.8689349600035,6.475398448867654,354.36766347960713
4860.064,356.54547892866185,2.600046423274644,4.840344515167723,5.616054744328815,6.747578256029124,356.43113004066373
4863.652,356.2702807756969,3.519135813343613,5.026243599279284,5.222609861575055,6.369324451912376,359.2805779031709
4867.237,356.16068621302674,3.3047710081589727,5.140201116597124,5.142815699354684,6.242099184177663,355.96552466503294
4870.829,355.10574510548105,2.6818477727773535,5.100596902212454,5.819588733599377,6.510752604450936,358.8707534873672
4874.413,354.6951698649755,3.13077279765605,5.119927211649366,5.926269517847815,6.689861222689272,357.077269860499
4877.997,355.4645575150054,3.655499652751736,5.577073213945004,5.458383075606441,6.245753543648484,357.7648670344049
4881.583,355.07273594019625,3.3518439889349554,4.597872527265683,4.924676677908599,6.422511376288351,351.7494311232861
4885.17,355.2241055780634,2.6521421540159453,5.2902257264602195,5.584868199765394,6.289591380222159,355.445379467949
4888.759,355.3403104579245,3.3208686554435345,5.1881690276570245,5.868856930343311,6.751228391311268,358.6726470067081
4892.341,355.02551614846516,3.271098152603623,4.885170754814743,5.415801098304844,7.044565402071618,351.171993506473
4895.933,355.7824899063149,3.521157957222688,5.003639507822833,5.081832465478122,7.476324150471146,354.96643736785484
4899.517,356.28000089901406,2.7419721536761266,5.00159040867244,5.665318934557214,6.764600200362781,357.1154708646162
4903.108,356.2442827720449,3.1188301314223152,4.963375793118735,5.549151498632107,6.6770494692394236,356.35498769548366
4906.693,356.3670068789719,3.022092567934109,5.027604737781628,5.603204383575831,6.7398852970134335,356.81488847456257
4910.276,355.9783495839182,3.2239579253167236,4.891993336963181,5.47369419177679,7.36577468091219,359.56002999748523
4913.863,355.36493615894165,3.424367772146023,5.511439527081724,5.489174531976305,6.896987658706732,357.3311476947799
4917.453,355.90527078457137,3.1819361442760448,4.794868206875499,5.627723296250444,6.868892212928074,357.89199116433883
4921.044,356.6469031851499,3.862136607103704,4.5344697968349825,5.573605593583366,6.732996051059524,360.2194370555047
4924.641,356.5948739175045,3.0555889834068797,4.440464967226863,5.752998791544497,6.8270283791111455,359.5225236862251
4928.24,356.95381611567694,2.6574544579888646,4.51127383383984,5.519102695383927,6.786931988531338,362.4916505550207
4931.832,356.87092161261825,2.793550399787718,5.513166353018633,5.863058559007885,6.666257684049165,359.86301222424225
4935.428,356.5386927945291,3.243131741138939,4.567534480984192,5.400692412357058,6.227418349615864,358.71948112828295
4939.018,356.3409424883377,2.390619418372153,5.076218369580417,5.878643503262988,6.694325331896039,352.7469770771328
4942.612,355.66580860777395,3.9158034454340003,5.278380692427046,5.862107161559286,7.01155241786682,351.60060854324945
4946.206,355.96173846324945,3.5592587961124322,5.548239752154577,5.799142363315652,6.84655373675808,356.9326480161417
4949.789,356.87223727305513,2.8963092147276304,4.513878853545355,5.6510694281136935,6.514667850142099,357.9985758080575
4953.376,356.93504566328437,2.897122649952435,4.988702524904675,5.9451085581167975,6.416336118627455,350.71806215884703
4956.971,357.6195257460631,2.7419034696149436,5.135529470684595,5.7010326895138315,6.151003040851369,355.190792887119
4960.562,357.8313575164306,2.592998153895684,4.763266527658062,5.8791802773481425,6.065719547262034,356.1498610460199
4964.146,357.3370501072278,2.878598295039061,5.0806331151647885,5.743647513308807,6.021858883641736,362.33300283267124
4967.734,357.1689738229975,3.47551341552816,5.436053378514024,5.103915954378345,6.146015297650932,364.7220869038096
4971.317,357.92054386208525,2.9377719241047306,5.130847754349178,5.629321344919337,6.088074393783348,367.06527553748407
4974.909,358.75043196623227,2.993940625538388,5.141845761865923,6.10727486158476,6.428149773581478,361.6756812531724
4978.502,357.79176576051606,2.857877542832676,5.413811993732971,5.657039548398129,6.407765581619647,358.7686659488086
4982.084,356.8395674791436,2.597438259924515,5.02202533706426,5.821634371699744,6.470429143140247,356.7777271336696
4985.674,357.0895375699676,2.7306196172865906,5.094168370868853,6.22272268555671,6.343019410397785,358.1213263394745
4989.263,356.5339177387401,2.522516534203431,5.195815282873778,6.1927367033474,6.4517088085789585,356.57234992416073
4992.846,356.4949299941548,3.1300945060808676,4.988459621839194,5.783064802843935,6.780060509212939,355.86885417512946
4996.436,357.2111061092761,2.7484996218318836,5.827530852060621,5.892092732233998,6.838664603475421,363.1751278186006
5000.022,357.6770942676776,2.462350113188451,5.207907018235886,5.420149968303182,6.706499301081403,363.34041974444
5003.622,357.55247056485547,3.3859448134288384,4.646304448385357,5.113563394587925,6.247524067369834,361.1306764037085
5007.213,357.60017126469836,2.5547668510462245,5.313007007895075,5.627638457799722,6.651897965834812,358.6177553444878
5010.796,357.70942643613085,2.899567894534398,5.018770315739825,5.27783651684774,6.709287901209416,359.87794541860734
5014.383,358.103173257433,3.0407651634200863,5.24940568045972,5.869729916237635,6.6263721053195335,361.8877417372083
5017.97,358.4296149597492,3.6156559320900628,5.020848471546672,5.338349975853952,6.558210291508269,361.1601252041234
5021.559,357.947921954392,3.178887398638491,5.624897601166181,5.36021483302181,6.56325663765891,364.3951063293404
5025.147,357.2433730813348,2.965337879094053,4.907827637662147,5.623224795738679,6.1852987776736965,359.3927147246491
5028.731,357.97369031711673,3.3353770536864746,5.076158318704949,5.664949915937212,6.7673123525850984,355.2110571281452
5032.326,358.75994939727747,2.9161090709969626,5.33417381766466,6.110748731344128,6.572251176520785,356.6464907214976
5035.92,358.0031527574405,3.0850347408563494,5.155906205253087,5.320126982405523,6.136937810607763,359.0928129467264
5039.517,357.63998432141,3.8777338367457856,4.978255155459631,5.7907238484278665,6.125711491916595,356.7226451619272
5043.105,358.0465104881181,2.4807793935922895,5.151065967386898,5.90421875373967,6.354234088929079,361.8151824189915
5046.698,358.25329127020007,2.7695866321602787,5.302449314654212,5.9980340318028995,6.456356602492692,358.9373414797282
5050.281,358.71830337302305,3.11025424563198,4.668642871999482,6.082384476982897,6.493653553070525,357.94403250516126
5053.868,358.9010915339736,2.988180002493402,5.167945184030582,6.090649177402278,6.420824438334075,357.49661328910963
5057.451,358.9774376417598,2.290103846592885,4.947495575903256,5.453927647271841,6.302153583125924,362.29845208575534
5061.035,358.4426273598259,2.645942942055695,4.941529602673101,5.50278830706572,6.401754688198031,363.542657915635
5064.63,358.0510472774325,3.290801851071845,4.7726814704717855,5.5987270385075565,6.540048900600548,362.6790596428075
5068.224,357.84666939471794,2.579253411323707,4.998737135043851,6.006545692348229,5.845663891202414,358.4320446864551
5071.818,358.1022620554244,2.673591290586813,4.574145806866489,5.685505073874151,6.186527272191403,359.2454291787012
5075.412,358.1526624133862,2.1677668008598,5.519389672428595,5.543930831605003,6.299034737500251,366.2032423197589
5078.996,359.08595776752725,2.6557634390563507,5.1016384403107615,5.918804120279803,5.97458511985869,363.69326183325825
5082.58,360.85038637690513,2.725852192549533,5.652119456494321,5.7641123165027475,5.943458601858527,364.2134733930819
5086.174,360.23400665941375,2.232925401355483,4.825421387516546,5.737785986567499,6.272489118515776,363.32787523870275
5089.768,360.4134350334122,3.029057394106433,4.600558338476575,5.479876958122722,6.1730854625193246,359.9147259176645
5093.351,360.3588118509388,3.244449812441989,5.134840673085132,6.2419365290543105,6.429620201861326,363.5457055915809
5096.942,360.8755754337345,3.094530850924528,5.471044594772685,5.782806096046876,6.269786493464446,361.2433106858015
5100.535,361.6533491715541,2.875153520515762,5.327778055543711,6.244505690295214,5.9138971602586015,364.2648047544596
5104.129,360.8311853140227,3.06156970598973,5.628716940864594,5.6337568478327,6.248287225577084,364.9316290212969
5107.72,360.87934003495354,2.609884742055565,5.375067414344187,5.612081100346821,6.208429849265661,362.19920834327723
5111.309,360.95305151544346,2.3533711107040904,4.735016551468478,5.3936601801226045,6.1091748325445225,361.08505297754607
5114.898,360.28601773638195,3.0498064675608085,5.321016031091182,5.293137580674108,6.63632485845413,359.31465780291035
5118.49,360.3016691002571,3.546369980366958,5.113982495020153,5.99691266988515,6.552017675878047,365.20177727987783
5122.077,360.29233239747816,2.576237094281255,5.0773617320056506,6.168534053628856,6.2655333507598465,361.55878383334107
5125.666,360.18217514416995,2.700328077234372,5.147107682928399,5.696612630525578,6.135603935620314,363.9197455540307
5129.25,361.08110066757376,3.542647601100752,5.138634261927788,5.648930913241705,6.329119569364548,361.275899774879
5132.837,361.06294796418615,2.58708048509913,5.002129579734736,5.682976354815526,6.223940045330051,358.76644168403226
5136.421,360.1098979058274,2.2420858121352603,5.212887477657558,5.791168591247813,6.289506116718982,363.15557249692694
5140.005,359.91224987231016,2.7835199455968502,5.617837344606686,5.567414472434463,6.711216909212547,364.62469937022587
5143.596,361.02627967241517,2.532219604030487,5.810537227854124,5.498944688320089,6.571403991938078,368.63273311163636
