time/s,smt_CO2,smt_HCO3,smt_O2,PS_rate,Ub,Uc,srf_CO2,srf_HCO3,Uc_M,Ub_M,cyt_CO2
6640.460999999999,20.699969796087576,2386.3669135302866,379.2427599421259,3.987678570784672e-18,4.10201521545327e-18,-1.1433664466859656e-19,20.70416582209766,2386.0860308158276,-1.4511208170992682e-19,4.1327906524946e-18,20.794941088594076
6644.045,20.6993806147622,2386.270679650802,379.3395830029365,3.992838730521052e-18,4.109569347704318e-18,-1.1673061718326622e-19,20.703664496865738,2385.9892796722515,-1.4755825534274128e-19,4.1403969858637935e-18,20.795969974084777
6647.6359999999995,20.698852852897915,2386.1742539274946,379.436536488108,3.9978804892649555e-18,4.1170529079939725e-18,-1.19172418729017e-19,20.703226346366442,2385.8923415172208,-1.5006247735643885e-19,4.147942966621395e-18,20.797098346634293
6651.225,20.698386580367533,2386.0776398130847,379.5336168750476,4.0028046917937036e-18,4.124464477213717e-18,-1.216597854200125e-19,20.702851357390536,2385.7952199006268,-1.5262247686366547e-19,4.1554271686573685e-18,20.798324772473478
6654.812,20.697981799026255,2385.9808408045533,379.6308206649208,4.007612445372785e-18,4.13180282104147e-18,-1.2419037566868505e-19,20.70253944585959,2385.69791840397,-1.5523589405184086e-19,4.162848339424626e-18,20.79964769133658
6658.405,20.697638441916833,2385.88386043617,379.7281443904136,4.012305119797476e-18,4.139066893989018e-18,-1.2676177419154244e-19,20.702290456178176,2385.6004406331103,-1.5790028409681234e-19,4.1702054038942885e-18,20.80106541826162
6662.004,20.697356372617197,2385.786702272376,379.8255846235072,4.016884346842456e-18,4.146255843035421e-18,-1.2937149619296491e-19,20.70210416073502,2385.5027902108977,-1.6061312127815445e-19,4.177497468120611e-18,20.802576145665878
6665.588000000001,20.69713538473271,2385.689369900519,379.92313798324875,4.02135201911231e-18,4.153369010828263e-18,-1.3201699171595334e-19,20.701980259554944,2385.4049707696927,-1.633718032853758e-19,4.184723822397686e-18,20.804177945691613
6669.1759999999995,20.696975201534197,2385.591866923466,380.0208011434997,4.025710288286748e-18,4.160405938434402e-18,-1.3469565014765447e-19,20.701918380102214,2385.3069859437865,-1.661736557029078e-19,4.191883943989656e-18,20.805868772814986
6672.768,20.6968754757429,2385.494196952107,380.11857084065053,4.029961562755696e-18,4.167366367623268e-18,-1.3740480486757254e-19,20.701918077236115,2385.2088393617514,-1.6901593666189646e-19,4.198977499417592e-18,20.807646466711592
6676.366999999999,20.696835789462842,2385.396363597756,380.2164438812812,4.034108504640329e-18,4.1742502426661214e-18,-1.4014173802579208e-19,20.701978833318634,2385.110534638718,-1.7189584164609996e-19,4.20600434628643e-18,20.809508755370484
6679.9490000000005,20.696855654260684,2385.2983704644867,380.31441714975296,4.038154026196981e-18,4.181057711635137e-18,-1.4290368543815632e-19,20.70210005847399,2385.01207536862,-1.7481050843874201e-19,4.212964534635724e-18,20.811453258448207
6683.544,20.69693451139293,2385.200221141389,380.4124876157179,4.0421012856024274e-18,4.187789127187899e-18,-1.456878415854722e-19,20.702281090999296,2384.9134651164004,-1.7775702219727327e-19,4.219858307799701e-18,20.813477490854005
6687.135,20.6970717321794,2385.101919194797,380.5106523415237,4.04595368211972e-18,4.19444504682266e-18,-1.4849136470294072e-19,20.702521197924806,2384.814707410218,-1.807324206419701e-19,4.22668610276169e-18,20.815578866555814
