1.3913	2.6429e-08	2.2336e-06	2.5917e-08	2.2283e-06	2.585e-08	3.82e-07	2.6454e-08	3.1733e-06	2.8508e-08	3.1583e-06
1.5079	2.6429e-08	2.2336e-06	2.5908e-08	2.2283e-06	2.5841e-08	3.8181e-07	2.6555e-08	3.2261e-06	2.8978e-08	3.2108e-06
1.6246	2.6429e-08	2.2336e-06	2.5907e-08	2.2282e-06	2.5839e-08	3.8176e-07	2.666e-08	3.2781e-06	2.9442e-08	3.2624e-06
1.7412	2.6429e-08	2.2336e-06	2.5909e-08	2.2283e-06	2.5842e-08	3.8179e-07	2.6768e-08	3.3294e-06	2.9898e-08	3.3132e-06
1.8578	2.6429e-08	2.2336e-06	2.5913e-08	2.2283e-06	2.5846e-08	3.8184e-07	2.6875e-08	3.3798e-06	3.0347e-08	3.3633e-06
1.9745	2.6429e-08	2.2336e-06	2.5917e-08	2.2283e-06	2.5851e-08	3.8191e-07	2.6981e-08	3.4294e-06	3.0789e-08	3.4125e-06
2.2506	2.6429e-08	2.2336e-06	2.5926e-08	2.2284e-06	2.5861e-08	3.8206e-07	2.7225e-08	3.5439e-06	3.181e-08	3.5262e-06
2.5267	2.6429e-08	2.2336e-06	2.5937e-08	2.2285e-06	2.5873e-08	3.8224e-07	2.7462e-08	3.6544e-06	3.2794e-08	3.6359e-06
2.8028	2.6429e-08	2.2336e-06	2.5949e-08	2.2287e-06	2.5887e-08	3.8244e-07	2.7693e-08	3.7609e-06	3.3744e-08	3.7416e-06
3.079	2.6429e-08	2.2336e-06	2.596e-08	2.2288e-06	2.5899e-08	3.8263e-07	2.7914e-08	3.8637e-06	3.466e-08	3.8437e-06
3.3551	2.6429e-08	2.2336e-06	2.5969e-08	2.2289e-06	2.591e-08	3.8279e-07	2.8127e-08	3.963e-06	3.5545e-08	3.9422e-06
3.6312	2.6429e-08	2.2336e-06	2.5979e-08	2.2289e-06	2.592e-08	3.8295e-07	2.8333e-08	4.0587e-06	3.6399e-08	4.0373e-06
4.2058	2.6429e-08	2.2336e-06	2.5997e-08	2.2291e-06	2.5941e-08	3.8325e-07	2.8738e-08	4.2475e-06	3.8082e-08	4.2248e-06
4.7803	2.6429e-08	2.2336e-06	2.6015e-08	2.2293e-06	2.5961e-08	3.8356e-07	2.9117e-08	4.423e-06	3.9647e-08	4.399e-06
5.3549	2.6429e-08	2.2336e-06	2.6032e-08	2.2295e-06	2.598e-08	3.8384e-07	2.9468e-08	4.5863e-06	4.1103e-08	4.5611e-06
5.9295	2.6429e-08	2.2336e-06	2.6046e-08	2.2296e-06	2.5997e-08	3.8409e-07	2.9795e-08	4.7381e-06	4.2457e-08	4.7119e-06
6.504	2.6429e-08	2.2336e-06	2.606e-08	2.2297e-06	2.6013e-08	3.8432e-07	3.0099e-08	4.8795e-06	4.3718e-08	4.8523e-06
7.0786	2.6429e-08	2.2336e-06	2.6073e-08	2.2299e-06	2.6028e-08	3.8455e-07	3.0382e-08	5.011e-06	4.4892e-08	4.9829e-06
